policy,risk_tolerance,uncertainty_aversion,price_of_robustness,price_of_robustness_pct,expected_return_net_point,worst_case_loss,worst_case_pd,point_pd,n_funded,solver_status
robust,0.08,1.0,1973.7986242633488,3.076768685862596,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.08,1.0,1973.7986242633488,3.076768685862596,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.08,1.0,1973.7986242633488,3.076768685862596,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.08,1.0,1973.7986242633488,3.076768685862596,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.08,1.0,1973.7986242633488,3.076768685862596,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.08,1.0,1973.7986242633488,3.076768685862596,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.08,1.0,1973.7986242633488,3.076768685862596,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
nonrobust,0.1,0.0,0.0,0.0,70109.74713357055,45000.000000045,0.1,0.01626963036508257,148,TerminationCondition.optimal
robust,0.1,0.0,0.0,0.0,70109.74713357055,45000.000000045,0.1,0.01626963036508257,148,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-65857.29839027062,-93.93458268200902,135967.04552384117,185740.29657622796,0.41275621461342715,0.08353914659929329,237,TerminationCondition.optimal
robust,0.1,0.0,-56331.274443387374,-80.34727943785563,126441.02157695792,158923.1084832466,0.35316246329575035,0.0718708374115833,208,TerminationCondition.optimal
robust,0.1,0.0,-48814.43580259048,-69.62574791333185,118924.18293616103,138829.54814367974,0.30851010698564646,0.06320409876723887,207,TerminationCondition.optimal
robust,0.1,0.0,-42497.78449542016,-60.616085825910574,112607.5316289907,124091.80107336424,0.2757595579405337,0.0560601105148666,185,TerminationCondition.optimal
robust,0.1,0.0,-37069.59947650507,-52.873674476892184,107179.34661007562,112502.25975536571,0.25000502167834043,0.049998326107219854,178,TerminationCondition.optimal
robust,0.1,0.0,-28206.562375880632,-40.23201270679267,98316.30950945118,94523.03013127475,0.21005117806928936,0.04074167334730571,168,TerminationCondition.optimal
robust,0.1,0.0,-18298.94762631433,-26.10043306987092,88408.69475988488,75884.61604354317,0.16863248009659396,0.031367519903406076,159,TerminationCondition.optimal
robust,0.1,0.0,-65857.29839027062,-93.93458268200902,135967.04552384117,185740.29657622796,0.41275621461342715,0.08353914659929329,237,TerminationCondition.optimal
robust,0.1,0.0,-56331.274443387374,-80.34727943785563,126441.02157695792,158923.1084832466,0.35316246329575035,0.0718708374115833,208,TerminationCondition.optimal
robust,0.1,0.0,-48814.43580259048,-69.62574791333185,118924.18293616103,138829.54814367974,0.30851010698564646,0.06320409876723887,207,TerminationCondition.optimal
robust,0.1,0.0,-42497.78449542016,-60.616085825910574,112607.5316289907,124091.80107336424,0.2757595579405337,0.0560601105148666,185,TerminationCondition.optimal
robust,0.1,0.0,-37069.59947650507,-52.873674476892184,107179.34661007562,112502.25975536571,0.25000502167834043,0.049998326107219854,178,TerminationCondition.optimal
robust,0.1,0.0,-28206.562375880632,-40.23201270679267,98316.30950945118,94523.03013127475,0.21005117806928936,0.04074167334730571,168,TerminationCondition.optimal
robust,0.1,0.0,-18298.94762631433,-26.10043306987092,88408.69475988488,75884.61604354317,0.16863248009659396,0.031367519903406076,159,TerminationCondition.optimal
robust,0.1,0.0,-65857.29839027062,-93.93458268200902,135967.04552384117,185740.29657622796,0.41275621461342715,0.08353914659929329,237,TerminationCondition.optimal
robust,0.1,0.0,-56331.274443387374,-80.34727943785563,126441.02157695792,158923.1084832466,0.35316246329575035,0.0718708374115833,208,TerminationCondition.optimal
robust,0.1,0.0,-48814.43580259048,-69.62574791333185,118924.18293616103,138829.54814367974,0.30851010698564646,0.06320409876723887,207,TerminationCondition.optimal
robust,0.1,0.0,-42497.78449542016,-60.616085825910574,112607.5316289907,124091.80107336424,0.2757595579405337,0.0560601105148666,185,TerminationCondition.optimal
robust,0.1,0.0,-37069.59947650507,-52.873674476892184,107179.34661007562,112502.25975536571,0.25000502167834043,0.049998326107219854,178,TerminationCondition.optimal
robust,0.1,0.0,-28206.562375880632,-40.23201270679267,98316.30950945118,94523.03013127475,0.21005117806928936,0.04074167334730571,168,TerminationCondition.optimal
robust,0.1,0.0,-18298.94762631433,-26.10043306987092,88408.69475988488,75884.61604354317,0.16863248009659396,0.031367519903406076,159,TerminationCondition.optimal
robust,0.1,0.0,-65857.29839027062,-93.93458268200902,135967.04552384117,185740.29657622796,0.41275621461342715,0.08353914659929329,237,TerminationCondition.optimal
robust,0.1,0.0,-56331.274443387374,-80.34727943785563,126441.02157695792,158923.1084832466,0.35316246329575035,0.0718708374115833,208,TerminationCondition.optimal
robust,0.1,0.0,-48814.43580259048,-69.62574791333185,118924.18293616103,138829.54814367974,0.30851010698564646,0.06320409876723887,207,TerminationCondition.optimal
robust,0.1,0.0,-42497.78449542016,-60.616085825910574,112607.5316289907,124091.80107336424,0.2757595579405337,0.0560601105148666,185,TerminationCondition.optimal
robust,0.1,0.0,-37069.59947650507,-52.873674476892184,107179.34661007562,112502.25975536571,0.25000502167834043,0.049998326107219854,178,TerminationCondition.optimal
robust,0.1,0.0,-28206.562375880632,-40.23201270679267,98316.30950945118,94523.03013127475,0.21005117806928936,0.04074167334730571,168,TerminationCondition.optimal
robust,0.1,0.0,-18298.94762631433,-26.10043306987092,88408.69475988488,75884.61604354317,0.16863248009659396,0.031367519903406076,159,TerminationCondition.optimal
robust,0.1,0.0,-65857.29839027062,-93.93458268200902,135967.04552384117,185740.29657622796,0.41275621461342715,0.08353914659929329,237,TerminationCondition.optimal
robust,0.1,0.0,-56331.274443387374,-80.34727943785563,126441.02157695792,158923.1084832466,0.35316246329575035,0.0718708374115833,208,TerminationCondition.optimal
robust,0.1,0.0,-48814.43580259048,-69.62574791333185,118924.18293616103,138829.54814367974,0.30851010698564646,0.06320409876723887,207,TerminationCondition.optimal
robust,0.1,0.0,-42497.78449542016,-60.616085825910574,112607.5316289907,124091.80107336424,0.2757595579405337,0.0560601105148666,185,TerminationCondition.optimal
robust,0.1,0.0,-37069.59947650507,-52.873674476892184,107179.34661007562,112502.25975536571,0.25000502167834043,0.049998326107219854,178,TerminationCondition.optimal
robust,0.1,0.0,-28206.562375880632,-40.23201270679267,98316.30950945118,94523.03013127475,0.21005117806928936,0.04074167334730571,168,TerminationCondition.optimal
robust,0.1,0.0,-18298.94762631433,-26.10043306987092,88408.69475988488,75884.61604354317,0.16863248009659396,0.031367519903406076,159,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-78894.20647079969,-112.52958353903063,149003.95360437024,246658.76806615668,0.5481305957020223,0.09970363416102514,262,TerminationCondition.optimal
robust,0.1,0.0,-78833.9283853856,-112.44360678418883,148943.67551895615,248565.81837989076,0.5523684852880937,0.1,271,TerminationCondition.optimal
robust,0.1,0.0,-78833.9283853856,-112.44360678418883,148943.67551895615,248565.81837989076,0.5523684852880937,0.1,271,TerminationCondition.optimal
robust,0.1,0.0,-78833.9283853856,-112.44360678418883,148943.67551895615,248565.81837989076,0.5523684852880937,0.1,271,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-79102.39715843555,-112.82653324452059,149212.1442920061,247260.49017697928,0.5494677559482933,0.09999999999999999,267,TerminationCondition.optimal
robust,0.1,0.0,-66190.97251646122,-94.41051383256665,136300.71965003177,186367.2559905895,0.4141494577564514,0.08421896622247721,236,TerminationCondition.optimal
robust,0.1,0.0,-57044.52543595605,-81.36461443294503,127154.2725695266,160592.50881707694,0.3568722418153697,0.07317254524725124,207,TerminationCondition.optimal
robust,0.1,0.0,-44576.291824201995,-63.58073398644707,114686.03895777254,132828.72268501268,0.29517493929973304,0.06470303131945168,189,TerminationCondition.optimal
robust,0.1,0.0,-66535.94860787658,-94.90256537392109,136645.69574144713,186807.35274525336,0.4151274505445923,0.08513607616611803,238,TerminationCondition.optimal
robust,0.1,0.0,-57964.953026439674,-82.6774527016624,128074.70016001022,164842.61283698035,0.36631691741514555,0.07659878223262975,216,TerminationCondition.optimal
robust,0.1,0.0,-46790.77352025948,-66.73932717293646,116900.52065383003,143785.62752756674,0.3195236167276066,0.07057585103508322,185,TerminationCondition.optimal
robust,0.1,0.5,10.816929450258613,0.015428567199787935,70098.93020412029,45000.000000045,0.1,0.016597590996264663,149,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-63051.313546018675,-89.93230773603602,133161.06067958922,171944.1191171972,0.3820980424822783,0.08515273460619587,217,TerminationCondition.optimal
robust,0.1,0.5,-54681.046379497595,-77.9935010670361,124790.79351306814,151871.81977941847,0.3374929328428147,0.07361189635079836,202,TerminationCondition.optimal
robust,0.1,0.5,-47647.43562911064,-67.96121449083942,117757.18276268119,135551.81257957537,0.30122625017653293,0.06448948526296479,192,TerminationCondition.optimal
robust,0.1,0.5,-42056.50513341089,-59.986673540109194,112166.25226698144,122765.93925794291,0.27281319835071144,0.056796700412322154,180,TerminationCondition.optimal
robust,0.1,0.5,-36820.75186458617,-52.51873436929023,106930.49899815672,111641.62456867991,0.2480924990412628,0.0506358336529124,175,TerminationCondition.optimal
robust,0.1,0.5,-27954.712906415793,-39.872790944116176,98064.46003998634,93996.13894069358,0.2088803087568879,0.04137214143859882,164,TerminationCondition.optimal
robust,0.1,0.5,-18197.19453874005,-25.955299059646958,88306.9416723106,75718.55107514039,0.16826344683347702,0.031736553166522984,160,TerminationCondition.optimal
robust,0.1,0.5,-63051.313546018675,-89.93230773603602,133161.06067958922,171944.1191171972,0.3820980424822783,0.08515273460619587,217,TerminationCondition.optimal
robust,0.1,0.5,-54681.046379497595,-77.9935010670361,124790.79351306814,151871.81977941847,0.3374929328428147,0.07361189635079836,202,TerminationCondition.optimal
robust,0.1,0.5,-47647.43562911064,-67.96121449083942,117757.18276268119,135551.81257957537,0.30122625017653293,0.06448948526296479,192,TerminationCondition.optimal
robust,0.1,0.5,-42056.50513341089,-59.986673540109194,112166.25226698144,122765.93925794291,0.27281319835071144,0.056796700412322154,180,TerminationCondition.optimal
robust,0.1,0.5,-36820.75186458617,-52.51873436929023,106930.49899815672,111641.62456867991,0.2480924990412628,0.0506358336529124,175,TerminationCondition.optimal
robust,0.1,0.5,-27954.712906415793,-39.872790944116176,98064.46003998634,93996.13894069358,0.2088803087568879,0.04137214143859882,164,TerminationCondition.optimal
robust,0.1,0.5,-18197.19453874005,-25.955299059646958,88306.9416723106,75718.55107514039,0.16826344683347702,0.031736553166522984,160,TerminationCondition.optimal
robust,0.1,0.5,-63051.313546018675,-89.93230773603602,133161.06067958922,171944.1191171972,0.3820980424822783,0.08515273460619587,217,TerminationCondition.optimal
robust,0.1,0.5,-54681.046379497595,-77.9935010670361,124790.79351306814,151871.81977941847,0.3374929328428147,0.07361189635079836,202,TerminationCondition.optimal
robust,0.1,0.5,-47647.43562911064,-67.96121449083942,117757.18276268119,135551.81257957537,0.30122625017653293,0.06448948526296479,192,TerminationCondition.optimal
robust,0.1,0.5,-42056.50513341089,-59.986673540109194,112166.25226698144,122765.93925794291,0.27281319835071144,0.056796700412322154,180,TerminationCondition.optimal
robust,0.1,0.5,-36820.75186458617,-52.51873436929023,106930.49899815672,111641.62456867991,0.2480924990412628,0.0506358336529124,175,TerminationCondition.optimal
robust,0.1,0.5,-27954.712906415793,-39.872790944116176,98064.46003998634,93996.13894069358,0.2088803087568879,0.04137214143859882,164,TerminationCondition.optimal
robust,0.1,0.5,-18197.19453874005,-25.955299059646958,88306.9416723106,75718.55107514039,0.16826344683347702,0.031736553166522984,160,TerminationCondition.optimal
robust,0.1,0.5,-63051.313546018675,-89.93230773603602,133161.06067958922,171944.1191171972,0.3820980424822783,0.08515273460619587,217,TerminationCondition.optimal
robust,0.1,0.5,-54681.046379497595,-77.9935010670361,124790.79351306814,151871.81977941847,0.3374929328428147,0.07361189635079836,202,TerminationCondition.optimal
robust,0.1,0.5,-47647.43562911064,-67.96121449083942,117757.18276268119,135551.81257957537,0.30122625017653293,0.06448948526296479,192,TerminationCondition.optimal
robust,0.1,0.5,-42056.50513341089,-59.986673540109194,112166.25226698144,122765.93925794291,0.27281319835071144,0.056796700412322154,180,TerminationCondition.optimal
robust,0.1,0.5,-36820.75186458617,-52.51873436929023,106930.49899815672,111641.62456867991,0.2480924990412628,0.0506358336529124,175,TerminationCondition.optimal
robust,0.1,0.5,-27954.712906415793,-39.872790944116176,98064.46003998634,93996.13894069358,0.2088803087568879,0.04137214143859882,164,TerminationCondition.optimal
robust,0.1,0.5,-18197.19453874005,-25.955299059646958,88306.9416723106,75718.55107514039,0.16826344683347702,0.031736553166522984,160,TerminationCondition.optimal
robust,0.1,0.5,-63051.313546018675,-89.93230773603602,133161.06067958922,171944.1191171972,0.3820980424822783,0.08515273460619587,217,TerminationCondition.optimal
robust,0.1,0.5,-54681.046379497595,-77.9935010670361,124790.79351306814,151871.81977941847,0.3374929328428147,0.07361189635079836,202,TerminationCondition.optimal
robust,0.1,0.5,-47647.43562911064,-67.96121449083942,117757.18276268119,135551.81257957537,0.30122625017653293,0.06448948526296479,192,TerminationCondition.optimal
robust,0.1,0.5,-42056.50513341089,-59.986673540109194,112166.25226698144,122765.93925794291,0.27281319835071144,0.056796700412322154,180,TerminationCondition.optimal
robust,0.1,0.5,-36820.75186458617,-52.51873436929023,106930.49899815672,111641.62456867991,0.2480924990412628,0.0506358336529124,175,TerminationCondition.optimal
robust,0.1,0.5,-27954.712906415793,-39.872790944116176,98064.46003998634,93996.13894069358,0.2088803087568879,0.04137214143859882,164,TerminationCondition.optimal
robust,0.1,0.5,-18197.19453874005,-25.955299059646958,88306.9416723106,75718.55107514039,0.16826344683347702,0.031736553166522984,160,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73261.83249720838,-104.49593029709212,143371.57963077893,197302.68864917188,0.43845041921994354,0.09970363416102515,215,TerminationCondition.optimal
robust,0.1,0.5,-73200.86003548204,-104.40896312887611,143310.6071690526,197070.16880002798,0.4379337084440687,0.09940726832205028,215,TerminationCondition.optimal
robust,0.1,0.5,-72833.92614403949,-103.88559240449133,142943.67327761004,196121.8895396156,0.43582642119870996,0.09881453664410057,215,TerminationCondition.optimal
robust,0.1,0.5,-72338.73469216962,-103.17928340737086,142448.48182574016,194814.8209098329,0.4329218242436402,0.09792543912717598,215,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-73493.14017847879,-104.8258525842549,143602.88731204934,197876.0135251025,0.4397244744997881,0.1,214,TerminationCondition.optimal
robust,0.1,0.5,-64048.390698174306,-91.35447397241084,134158.13783174485,174326.08348991504,0.38739129664386823,0.08636991411728198,217,TerminationCondition.optimal
robust,0.1,0.5,-56233.68529900261,-80.20808460636172,126343.43243257316,155622.69474416744,0.3458282105422483,0.07593988173295776,202,TerminationCondition.optimal
robust,0.1,0.5,-43782.74561633098,-62.44887109961073,113892.49274990153,126970.30393307329,0.2821562309621029,0.059824943092574204,177,TerminationCondition.optimal
robust,0.1,0.5,-64525.105766197434,-92.03442945293499,134634.85289976798,175463.06529135955,0.38991792286929805,0.08693732269433399,215,TerminationCondition.optimal
robust,0.1,0.5,-56845.23755930434,-81.08036312011518,126954.98469287489,157182.77113713595,0.3492950469710639,0.07704594371859182,202,TerminationCondition.optimal
robust,0.1,0.5,-44153.87844340649,-62.97823091367929,114263.62557697704,127780.17458633697,0.2839559435249093,0.06013918285872336,184,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
robust,0.1,1.0,7931.871525644703,11.313507536149082,62177.875607925846,33491.0007959185,0.07442444621307781,0.0108492986490319,123,TerminationCondition.optimal
