role,period,window_id,frontier_ruler,frontier_coordinate,gamma,candidate_id,policy_label,exposure,funded_rows,unresolved_funded_rows,unresolved_exposure_share,metric,raw_gap_lower,raw_gap_upper,score_lower,score_upper
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.25,0.5,normalized_score_g050_c025,normalized_score_g050_c025,1000000.0,103,0,0.0,payoff_shortfall,0.055325880766000916,0.055325880766000916,0.055325880766000916,0.055325880766000916
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.25,0.75,normalized_score_g075_c025,normalized_score_g075_c025,1000000.0,104,0,0.0,payoff_shortfall,0.053845250644913065,0.053845250644913065,0.053845250644913065,0.053845250644913065
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.25,1.0,normalized_score_g100_c025,normalized_score_g100_c025,1000000.0,104,0,0.0,payoff_shortfall,0.06055321722187383,0.06055321722187383,0.06055321722187383,0.06055321722187383
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.5,0.0,normalized_score_g000_c050,normalized_score_g000_c050,1000000.0,106,0,0.0,payoff_shortfall,0.033667093748024284,0.033667093748024284,0.033667093748024284,0.033667093748024284
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.5,0.25,normalized_score_g025_c050,normalized_score_g025_c050,1000000.0,109,0,0.0,payoff_shortfall,0.04704400051553174,0.04704400051553174,0.04704400051553174,0.04704400051553174
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.5,0.5,normalized_score_g050_c050,normalized_score_g050_c050,1000000.0,108,0,0.0,payoff_shortfall,0.04930126469558571,0.04930126469558571,0.04930126469558571,0.04930126469558571
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.5,0.75,normalized_score_g075_c050,normalized_score_g075_c050,1000000.0,110,0,0.0,payoff_shortfall,0.05483191690280343,0.05483191690280343,0.05483191690280343,0.05483191690280343
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.5,1.0,normalized_score_g100_c050,normalized_score_g100_c050,1000000.0,111,0,0.0,payoff_shortfall,0.05956195221714945,0.05956195221714945,0.05956195221714945,0.05956195221714945
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.75,0.0,normalized_score_g000_c075,normalized_score_g000_c075,1000000.0,107,0,0.0,payoff_shortfall,0.06592273413035148,0.06592273413035148,0.06592273413035148,0.06592273413035148
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.75,0.25,normalized_score_g025_c075,normalized_score_g025_c075,1000000.0,118,0,0.0,payoff_shortfall,0.06679929083569136,0.06679929083569136,0.06679929083569136,0.06679929083569136
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.75,0.5,normalized_score_g050_c075,normalized_score_g050_c075,1000000.0,118,0,0.0,payoff_shortfall,0.06617679953183643,0.06617679953183643,0.06617679953183643,0.06617679953183643
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.75,0.75,normalized_score_g075_c075,normalized_score_g075_c075,1000000.0,118,0,0.0,payoff_shortfall,0.06598572950854582,0.06598572950854582,0.06598572950854582,0.06598572950854582
policy_development,2013-08,w03_2012m03_m08,normalized_score,0.75,1.0,normalized_score_g100_c075,normalized_score_g100_c075,1000000.0,118,0,0.0,payoff_shortfall,0.0658642187441934,0.0658642187441934,0.0658642187441934,0.0658642187441934
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.25,0.0,objective_matched_g000_c025,objective_matched_g000_c025,1000000.0,111,0,0.0,payoff_shortfall,-0.0007634836265909353,-0.0007634836265909353,0.0,0.0
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.25,0.25,objective_matched_g025_c025,objective_matched_g025_c025,1000000.0,111,0,0.0,payoff_shortfall,-0.0007461554379065081,-0.0007461554379065081,0.0,0.0
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.25,0.5,objective_matched_g050_c025,objective_matched_g050_c025,1000000.0,107,0,0.0,payoff_shortfall,0.01697374352336205,0.01697374352336205,0.01697374352336205,0.01697374352336205
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.25,0.75,objective_matched_g075_c025,objective_matched_g075_c025,1000000.0,107,0,0.0,payoff_shortfall,0.01697374352336205,0.01697374352336205,0.01697374352336205,0.01697374352336205
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.25,1.0,objective_matched_g100_c025,objective_matched_g100_c025,1000000.0,107,0,0.0,payoff_shortfall,0.01697374352336205,0.01697374352336205,0.01697374352336205,0.01697374352336205
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.5,0.0,objective_matched_g000_c050,objective_matched_g000_c050,1000000.0,109,0,0.0,payoff_shortfall,0.01365682535821149,0.01365682535821149,0.01365682535821149,0.01365682535821149
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.5,0.25,objective_matched_g025_c050,objective_matched_g025_c050,1000000.0,108,0,0.0,payoff_shortfall,0.013664136970706814,0.013664136970706814,0.013664136970706814,0.013664136970706814
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.5,0.5,objective_matched_g050_c050,objective_matched_g050_c050,1000000.0,105,0,0.0,payoff_shortfall,0.013617139584238925,0.013617139584238925,0.013617139584238925,0.013617139584238925
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.5,0.75,objective_matched_g075_c050,objective_matched_g075_c050,1000000.0,106,0,0.0,payoff_shortfall,0.017788562739572255,0.017788562739572255,0.017788562739572255,0.017788562739572255
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.5,1.0,objective_matched_g100_c050,objective_matched_g100_c050,1000000.0,101,0,0.0,payoff_shortfall,0.017608410890603714,0.017608410890603714,0.017608410890603714,0.017608410890603714
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.75,0.0,objective_matched_g000_c075,objective_matched_g000_c075,1000000.0,108,0,0.0,payoff_shortfall,0.013485002663747483,0.013485002663747483,0.013485002663747483,0.013485002663747483
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.75,0.25,objective_matched_g025_c075,objective_matched_g025_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03300469497913128,0.03300469497913128,0.03300469497913128,0.03300469497913128
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.75,0.5,objective_matched_g050_c075,objective_matched_g050_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03250086603957301,0.03250086603957301,0.03250086603957301,0.03250086603957301
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.75,0.75,objective_matched_g075_c075,objective_matched_g075_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03247404822037603,0.03247404822037603,0.03247404822037603,0.03247404822037603
policy_development,2013-08,w03_2012m03_m08,objective_matched,0.75,1.0,objective_matched_g100_c075,objective_matched_g100_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03247404822037603,0.03247404822037603,0.03247404822037603,0.03247404822037603
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.25,0.0,normalized_score_g000_c025,normalized_score_g000_c025,1000000.0,105,0,0.0,payoff_shortfall,0.010970962527367062,0.010970962527367062,0.010970962527367062,0.010970962527367062
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.25,0.25,normalized_score_g025_c025,normalized_score_g025_c025,1000000.0,107,0,0.0,payoff_shortfall,0.03979471916527772,0.03979471916527772,0.03979471916527772,0.03979471916527772
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.25,0.5,normalized_score_g050_c025,normalized_score_g050_c025,1000000.0,103,0,0.0,payoff_shortfall,0.0553296044140501,0.0553296044140501,0.0553296044140501,0.0553296044140501
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.25,0.75,normalized_score_g075_c025,normalized_score_g075_c025,1000000.0,104,0,0.0,payoff_shortfall,0.053860729615351995,0.053860729615351995,0.053860729615351995,0.053860729615351995
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.25,1.0,normalized_score_g100_c025,normalized_score_g100_c025,1000000.0,104,0,0.0,payoff_shortfall,0.06056107868841254,0.06056107868841254,0.06056107868841254,0.06056107868841254
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.5,0.0,normalized_score_g000_c050,normalized_score_g000_c050,1000000.0,106,0,0.0,payoff_shortfall,0.033667093748024284,0.033667093748024284,0.033667093748024284,0.033667093748024284
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.5,0.25,normalized_score_g025_c050,normalized_score_g025_c050,1000000.0,109,0,0.0,payoff_shortfall,0.047053296352701716,0.047053296352701716,0.047053296352701716,0.047053296352701716
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.5,0.5,normalized_score_g050_c050,normalized_score_g050_c050,1000000.0,108,0,0.0,payoff_shortfall,0.049406115300880564,0.049406115300880564,0.049406115300880564,0.049406115300880564
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.5,0.75,normalized_score_g075_c050,normalized_score_g075_c050,1000000.0,110,0,0.0,payoff_shortfall,0.054842621259398136,0.054842621259398136,0.054842621259398136,0.054842621259398136
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.5,1.0,normalized_score_g100_c050,normalized_score_g100_c050,1000000.0,111,0,0.0,payoff_shortfall,0.05957109522152201,0.05957109522152201,0.05957109522152201,0.05957109522152201
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.75,0.0,normalized_score_g000_c075,normalized_score_g000_c075,1000000.0,107,0,0.0,payoff_shortfall,0.06592273413035148,0.06592273413035148,0.06592273413035148,0.06592273413035148
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.75,0.25,normalized_score_g025_c075,normalized_score_g025_c075,1000000.0,118,0,0.0,payoff_shortfall,0.0668016966955869,0.0668016966955869,0.0668016966955869,0.0668016966955869
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.75,0.5,normalized_score_g050_c075,normalized_score_g050_c075,1000000.0,118,0,0.0,payoff_shortfall,0.06617892410279702,0.06617892410279702,0.06617892410279702,0.06617892410279702
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.75,0.75,normalized_score_g075_c075,normalized_score_g075_c075,1000000.0000000001,118,0,0.0,payoff_shortfall,0.06598762163886637,0.06598762163886637,0.06598762163886637,0.06598762163886637
policy_development,2013-08,w04_2012m04_m09,normalized_score,0.75,1.0,normalized_score_g100_c075,normalized_score_g100_c075,1000000.0,118,0,0.0,payoff_shortfall,0.06586598183757783,0.06586598183757783,0.06586598183757783,0.06586598183757783
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.25,0.0,objective_matched_g000_c025,objective_matched_g000_c025,1000000.0,111,0,0.0,payoff_shortfall,-0.0007634836265907369,-0.0007634836265907369,0.0,0.0
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.25,0.25,objective_matched_g025_c025,objective_matched_g025_c025,1000000.0,111,0,0.0,payoff_shortfall,-0.0007461554379062939,-0.0007461554379062939,0.0,0.0
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.25,0.5,objective_matched_g050_c025,objective_matched_g050_c025,1000000.0,107,0,0.0,payoff_shortfall,0.01697374352336228,0.01697374352336228,0.01697374352336228,0.01697374352336228
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.25,0.75,objective_matched_g075_c025,objective_matched_g075_c025,1000000.0,107,0,0.0,payoff_shortfall,0.01697374352336228,0.01697374352336228,0.01697374352336228,0.01697374352336228
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.25,1.0,objective_matched_g100_c025,objective_matched_g100_c025,1000000.0,107,0,0.0,payoff_shortfall,0.01697374352336228,0.01697374352336228,0.01697374352336228,0.01697374352336228
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.5,0.0,objective_matched_g000_c050,objective_matched_g000_c050,1000000.0,109,0,0.0,payoff_shortfall,0.01365682535821173,0.01365682535821173,0.01365682535821173,0.01365682535821173
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.5,0.25,objective_matched_g025_c050,objective_matched_g025_c050,1000000.0,109,0,0.0,payoff_shortfall,0.013662498567159329,0.013662498567159329,0.013662498567159329,0.013662498567159329
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.5,0.5,objective_matched_g050_c050,objective_matched_g050_c050,1000000.0,105,0,0.0,payoff_shortfall,0.013616810721155378,0.013616810721155378,0.013616810721155378,0.013616810721155378
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.5,0.75,objective_matched_g075_c050,objective_matched_g075_c050,1000000.0,105,0,0.0,payoff_shortfall,0.01778191711595169,0.01778191711595169,0.01778191711595169,0.01778191711595169
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.5,1.0,objective_matched_g100_c050,objective_matched_g100_c050,1000000.0,101,0,0.0,payoff_shortfall,0.017608410890603936,0.017608410890603936,0.017608410890603936,0.017608410890603936
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.75,0.0,objective_matched_g000_c075,objective_matched_g000_c075,1000000.0,108,0,0.0,payoff_shortfall,0.013485002663745032,0.013485002663745032,0.013485002663745032,0.013485002663745032
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.75,0.25,objective_matched_g025_c075,objective_matched_g025_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03300469497913139,0.03300469497913139,0.03300469497913139,0.03300469497913139
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.75,0.5,objective_matched_g050_c075,objective_matched_g050_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03250086603957306,0.03250086603957306,0.03250086603957306,0.03250086603957306
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.75,0.75,objective_matched_g075_c075,objective_matched_g075_c075,1000000.0,104,0,0.0,payoff_shortfall,0.032474048220376084,0.032474048220376084,0.032474048220376084,0.032474048220376084
policy_development,2013-08,w04_2012m04_m09,objective_matched,0.75,1.0,objective_matched_g100_c075,objective_matched_g100_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03247404822037609,0.03247404822037609,0.03247404822037609,0.03247404822037609
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.25,0.0,normalized_score_g000_c025,normalized_score_g000_c025,1000000.0,105,0,0.0,payoff_shortfall,0.010970962527367062,0.010970962527367062,0.010970962527367062,0.010970962527367062
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.25,0.25,normalized_score_g025_c025,normalized_score_g025_c025,1000000.0,107,0,0.0,payoff_shortfall,0.039878835476905315,0.039878835476905315,0.039878835476905315,0.039878835476905315
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.25,0.5,normalized_score_g050_c025,normalized_score_g050_c025,1000000.0000000001,103,0,0.0,payoff_shortfall,0.05533112690560962,0.05533112690560962,0.05533112690560962,0.05533112690560962
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.25,0.75,normalized_score_g075_c025,normalized_score_g075_c025,1000000.0,104,0,0.0,payoff_shortfall,0.05386659565341804,0.05386659565341804,0.05386659565341804,0.05386659565341804
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.25,1.0,normalized_score_g100_c025,normalized_score_g100_c025,1000000.0000000001,104,0,0.0,payoff_shortfall,0.06056391947203545,0.06056391947203545,0.06056391947203545,0.06056391947203545
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.5,0.0,normalized_score_g000_c050,normalized_score_g000_c050,1000000.0,106,0,0.0,payoff_shortfall,0.033667093748024284,0.033667093748024284,0.033667093748024284,0.033667093748024284
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.5,0.25,normalized_score_g025_c050,normalized_score_g025_c050,1000000.0,109,0,0.0,payoff_shortfall,0.047057477274360986,0.047057477274360986,0.047057477274360986,0.047057477274360986
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.5,0.5,normalized_score_g050_c050,normalized_score_g050_c050,1000000.0,108,0,0.0,payoff_shortfall,0.04944683503773959,0.04944683503773959,0.04944683503773959,0.04944683503773959
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.5,0.75,normalized_score_g075_c050,normalized_score_g075_c050,1000000.0,110,0,0.0,payoff_shortfall,0.05484637024651811,0.05484637024651811,0.05484637024651811,0.05484637024651811
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.5,1.0,normalized_score_g100_c050,normalized_score_g100_c050,1000000.0,111,0,0.0,payoff_shortfall,0.05957414373896575,0.05957414373896575,0.05957414373896575,0.05957414373896575
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.75,0.0,normalized_score_g000_c075,normalized_score_g000_c075,1000000.0,107,0,0.0,payoff_shortfall,0.06592273413035148,0.06592273413035148,0.06592273413035148,0.06592273413035148
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.75,0.25,normalized_score_g025_c075,normalized_score_g025_c075,1000000.0,118,0,0.0,payoff_shortfall,0.066802632255292,0.066802632255292,0.066802632255292,0.066802632255292
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.75,0.5,normalized_score_g050_c075,normalized_score_g050_c075,1000000.0,118,0,0.0,payoff_shortfall,0.0661795365043698,0.0661795365043698,0.0661795365043698,0.0661795365043698
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.75,0.75,normalized_score_g075_c075,normalized_score_g075_c075,1000000.0,118,0,0.0,payoff_shortfall,0.06598806585506711,0.06598806585506711,0.06598806585506711,0.06598806585506711
policy_development,2013-08,w05_2012m05_m10,normalized_score,0.75,1.0,normalized_score_g100_c075,normalized_score_g100_c075,1000000.0,118,0,0.0,payoff_shortfall,0.06586633336922366,0.06586633336922366,0.06586633336922366,0.06586633336922366
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.25,0.0,objective_matched_g000_c025,objective_matched_g000_c025,1000000.0,111,0,0.0,payoff_shortfall,-0.0007634836265909082,-0.0007634836265909082,0.0,0.0
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.25,0.25,objective_matched_g025_c025,objective_matched_g025_c025,1000000.0,111,0,0.0,payoff_shortfall,-0.0007461554379064784,-0.0007461554379064784,0.0,0.0
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.25,0.5,objective_matched_g050_c025,objective_matched_g050_c025,1000000.0,107,0,0.0,payoff_shortfall,0.016973743523362082,0.016973743523362082,0.016973743523362082,0.016973743523362082
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.25,0.75,objective_matched_g075_c025,objective_matched_g075_c025,1000000.0,107,0,0.0,payoff_shortfall,0.016973743523362082,0.016973743523362082,0.016973743523362082,0.016973743523362082
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.25,1.0,objective_matched_g100_c025,objective_matched_g100_c025,1000000.0,107,0,0.0,payoff_shortfall,0.016973743523362082,0.016973743523362082,0.016973743523362082,0.016973743523362082
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.5,0.0,objective_matched_g000_c050,objective_matched_g000_c050,1000000.0,109,0,0.0,payoff_shortfall,0.01365682535821152,0.01365682535821152,0.01365682535821152,0.01365682535821152
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.5,0.25,objective_matched_g025_c050,objective_matched_g025_c050,1000000.0,109,0,0.0,payoff_shortfall,0.01366249856715913,0.01366249856715913,0.01366249856715913,0.01366249856715913
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.5,0.5,objective_matched_g050_c050,objective_matched_g050_c050,1000000.0,105,0,0.0,payoff_shortfall,0.013616810721155193,0.013616810721155193,0.013616810721155193,0.013616810721155193
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.5,0.75,objective_matched_g075_c050,objective_matched_g075_c050,1000000.0,105,0,0.0,payoff_shortfall,0.017781917115951434,0.017781917115951434,0.017781917115951434,0.017781917115951434
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.5,1.0,objective_matched_g100_c050,objective_matched_g100_c050,1000000.0,101,0,0.0,payoff_shortfall,0.01760841089060374,0.01760841089060374,0.01760841089060374,0.01760841089060374
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.75,0.0,objective_matched_g000_c075,objective_matched_g000_c075,1000000.0,108,0,0.0,payoff_shortfall,0.013485002663747097,0.013485002663747097,0.013485002663747097,0.013485002663747097
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.75,0.25,objective_matched_g025_c075,objective_matched_g025_c075,1000000.0,104,0,0.0,payoff_shortfall,0.0330046949791313,0.0330046949791313,0.0330046949791313,0.0330046949791313
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.75,0.5,objective_matched_g050_c075,objective_matched_g050_c075,1000000.0,104,0,0.0,payoff_shortfall,0.032500866039573015,0.032500866039573015,0.032500866039573015,0.032500866039573015
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.75,0.75,objective_matched_g075_c075,objective_matched_g075_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03247404822037604,0.03247404822037604,0.03247404822037604,0.03247404822037604
policy_development,2013-08,w05_2012m05_m10,objective_matched,0.75,1.0,objective_matched_g100_c075,objective_matched_g100_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03247404822037604,0.03247404822037604,0.03247404822037604,0.03247404822037604
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.25,0.0,normalized_score_g000_c025,normalized_score_g000_c025,1000000.0,105,0,0.0,payoff_shortfall,0.010970962527367062,0.010970962527367062,0.010970962527367062,0.010970962527367062
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.25,0.25,normalized_score_g025_c025,normalized_score_g025_c025,1000000.0,107,0,0.0,payoff_shortfall,0.03991435821172085,0.03991435821172085,0.03991435821172085,0.03991435821172085
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.25,0.5,normalized_score_g050_c025,normalized_score_g050_c025,1000000.0,103,0,0.0,payoff_shortfall,0.05533165831372932,0.05533165831372932,0.05533165831372932,0.05533165831372932
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.25,0.75,normalized_score_g075_c025,normalized_score_g075_c025,1000000.0,104,0,0.0,payoff_shortfall,0.053868239647181564,0.053868239647181564,0.053868239647181564,0.053868239647181564
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.25,1.0,normalized_score_g100_c025,normalized_score_g100_c025,1000000.0,104,0,0.0,payoff_shortfall,0.0605645698187486,0.0605645698187486,0.0605645698187486,0.0605645698187486
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.5,0.0,normalized_score_g000_c050,normalized_score_g000_c050,1000000.0,106,0,0.0,payoff_shortfall,0.033667093748024284,0.033667093748024284,0.033667093748024284,0.033667093748024284
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.5,0.25,normalized_score_g025_c050,normalized_score_g025_c050,1000000.0,109,0,0.0,payoff_shortfall,0.0470589768985178,0.0470589768985178,0.0470589768985178,0.0470589768985178
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.5,0.5,normalized_score_g050_c050,normalized_score_g050_c050,1000000.0,108,0,0.0,payoff_shortfall,0.049459855811493,0.049459855811493,0.049459855811493,0.049459855811493
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.5,0.75,normalized_score_g075_c050,normalized_score_g075_c050,1000000.0,110,0,0.0,payoff_shortfall,0.05484716868099254,0.05484716868099254,0.05484716868099254,0.05484716868099254
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.5,1.0,normalized_score_g100_c050,normalized_score_g100_c050,1000000.0,111,0,0.0,payoff_shortfall,0.05957471898172958,0.05957471898172958,0.05957471898172958,0.05957471898172958
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.75,0.0,normalized_score_g000_c075,normalized_score_g000_c075,1000000.0,107,0,0.0,payoff_shortfall,0.06592273413035148,0.06592273413035148,0.06592273413035148,0.06592273413035148
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.75,0.25,normalized_score_g025_c075,normalized_score_g025_c075,1000000.0,118,0,0.0,payoff_shortfall,0.06680301349064796,0.06680301349064796,0.06680301349064796,0.06680301349064796
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.75,0.5,normalized_score_g050_c075,normalized_score_g050_c075,1000000.0,118,0,0.0,payoff_shortfall,0.06617967779509318,0.06617967779509318,0.06617967779509318,0.06617967779509318
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.75,0.75,normalized_score_g075_c075,normalized_score_g075_c075,1000000.0,118,0,0.0,payoff_shortfall,0.06598816381387478,0.06598816381387478,0.06598816381387478,0.06598816381387478
policy_development,2013-08,w06_2012m06_m11,normalized_score,0.75,1.0,normalized_score_g100_c075,normalized_score_g100_c075,1000000.0,118,0,0.0,payoff_shortfall,0.06586640745921916,0.06586640745921916,0.06586640745921916,0.06586640745921916
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.25,0.0,objective_matched_g000_c025,objective_matched_g000_c025,1000000.0,111,0,0.0,payoff_shortfall,-0.0007634836265911682,-0.0007634836265911682,0.0,0.0
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.25,0.25,objective_matched_g025_c025,objective_matched_g025_c025,1000000.0,111,0,0.0,payoff_shortfall,-0.0007461554379067591,-0.0007461554379067591,0.0,0.0
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.25,0.5,objective_matched_g050_c025,objective_matched_g050_c025,1000000.0,107,0,0.0,payoff_shortfall,0.01697374352336178,0.01697374352336178,0.01697374352336178,0.01697374352336178
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.25,0.75,objective_matched_g075_c025,objective_matched_g075_c025,1000000.0,107,0,0.0,payoff_shortfall,0.01697374352336178,0.01697374352336178,0.01697374352336178,0.01697374352336178
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.25,1.0,objective_matched_g100_c025,objective_matched_g100_c025,1000000.0,107,0,0.0,payoff_shortfall,0.01697374352336178,0.01697374352336178,0.01697374352336178,0.01697374352336178
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.5,0.0,objective_matched_g000_c050,objective_matched_g000_c050,1000000.0,109,0,0.0,payoff_shortfall,0.013656825358211196,0.013656825358211196,0.013656825358211196,0.013656825358211196
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.5,0.25,objective_matched_g025_c050,objective_matched_g025_c050,1000000.0,109,0,0.0,payoff_shortfall,0.013662498567158822,0.013662498567158822,0.013662498567158822,0.013662498567158822
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.5,0.5,objective_matched_g050_c050,objective_matched_g050_c050,1000000.0,105,0,0.0,payoff_shortfall,0.013611760912792188,0.013611760912792188,0.013611760912792188,0.013611760912792188
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.5,0.75,objective_matched_g075_c050,objective_matched_g075_c050,1000000.0,105,0,0.0,payoff_shortfall,0.017781917115951035,0.017781917115951035,0.017781917115951035,0.017781917115951035
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.5,1.0,objective_matched_g100_c050,objective_matched_g100_c050,1000000.0,101,0,0.0,payoff_shortfall,0.017608410890603443,0.017608410890603443,0.017608410890603443,0.017608410890603443
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.75,0.0,objective_matched_g000_c075,objective_matched_g000_c075,1000000.0,108,0,0.0,payoff_shortfall,0.013485002663750459,0.013485002663750459,0.013485002663750459,0.013485002663750459
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.75,0.25,objective_matched_g025_c075,objective_matched_g025_c075,1000000.0,104,0,0.0,payoff_shortfall,0.033004694979131145,0.033004694979131145,0.033004694979131145,0.033004694979131145
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.75,0.5,objective_matched_g050_c075,objective_matched_g050_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03250086603957294,0.03250086603957294,0.03250086603957294,0.03250086603957294
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.75,0.75,objective_matched_g075_c075,objective_matched_g075_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03247404822037596,0.03247404822037596,0.03247404822037596,0.03247404822037596
policy_development,2013-08,w06_2012m06_m11,objective_matched,0.75,1.0,objective_matched_g100_c075,objective_matched_g100_c075,1000000.0,104,0,0.0,payoff_shortfall,0.03247404822037596,0.03247404822037596,0.03247404822037596,0.03247404822037596
