learner,pair_id,pair_index,window_from,window_to,taxonomy_groups,conformal_group,score_stratum,candidate_rows,resolved_rows,unresolved_rows,threshold_from,threshold_to,threshold_low,threshold_high,threshold_delta,threshold_sign,potential_y0_crossed_rows,potential_y1_crossed_rows,resolved_y0_crossed_rows,resolved_y1_crossed_rows,resolved_y0_delta_numerator,resolved_y1_delta_numerator,resolved_delta_numerator,resolved_covered_from_numerator,resolved_covered_to_numerator,resolved_delta_rate,delta_lower_numerator,delta_upper_numerator,delta_width_numerator,delta_lower,delta_upper,delta_width,ids_sha256,scores_sha256,assignments_sha256
catboost_platt,06:w07_2012m07_m12->w08_2012m08_2013m01,6,w07_2012m07_m12,w08_2012m08_2013m01,5,0,1,60520,58445,2075,0.04848050129381764,0.04865841409254095,0.04848050129381764,0.04865841409254095,0.000177912798723312,1,452,0,389,0,389,0,389,50695,51084,0.00665583026777312,389,402,13,0.0064276272306675476,0.006642432253800397,0.00021480502313284865,42bedb4c3668d4d5e7189e70b5c2f5c55e1a9522900cf07b9d3f9706c6e422f2,375fe8d8a443a5d8ac7cf2da9253194ec64b71caeb88470ca603098d9aa4a4cc,1a690b4cec6d6b6c3fb3340dacaff335c1eb67a8d74c9414a12df50466abaec5
catboost_platt,06:w07_2012m07_m12->w08_2012m08_2013m01,6,w07_2012m07_m12,w08_2012m08_2013m01,5,1,2,79865,77165,2700,0.07973976715411543,0.07964354119226134,0.07964354119226134,0.07973976715411543,-9.622596185408783e-05,-1,246,0,202,0,-202,0,-202,67596,67394,-0.002617767122400052,-213,-202,11,-0.0026670005634508234,-0.002529268139986227,0.0001377324234645965,eab0eb47d329e329988ab0b96a639bcf1e312b4e17f4ca24c8c0723ccd13a2e8,b8cb266f3d604e8a4abf7f676e9c52a2643d25218fcd7881752f3b5a9cf6da88,080524293dc58151b54ac1d7b503f409e980e34e765f0b8ac361a31bc1f6dca0
catboost_platt,06:w07_2012m07_m12->w08_2012m08_2013m01,6,w07_2012m07_m12,w08_2012m08_2013m01,5,2,3,79047,76495,2552,0.8884345991499274,0.1118010883671265,0.1118010883671265,0.8884345991499274,-0.7766335107828009,-1,207,756,164,117,-164,-117,-281,65300,65019,-0.0036734427086737697,-312,-290,22,-0.0039470188621959085,-0.0036687034296051715,0.00027831543259073717,c23db5872a049067a0cbbe57f6b7b5fba308f3ecdde5916011ccb305eb05f859,7a0d1de9eadc468307dd5173b75e7a25483d8cbd103689b84f1854f12fc43194,ae7f5d7c1a202281b72c8a2bcf3498d9e33f805535dccd6a92c500c788f7ebee
catboost_platt,06:w07_2012m07_m12->w08_2012m08_2013m01,6,w07_2012m07_m12,w08_2012m08_2013m01,5,3,4,80235,77819,2416,0.8604327334944422,0.8592335766105592,0.8592335766105592,0.8604327334944422,-0.0011991568838829458,-1,0,2123,0,384,0,-384,-384,67462,67078,-0.004934527557537362,-451,-384,67,-0.005620988346731476,-0.004785941297438773,0.0008350470492927027,cbc89358ad150eea1b105f591aa926327a5214a81cc7372bf33d23d393e6a950,936f7185d092737c77be7700a773430ed8ecd974a059c0a4f47544e26a90f82f,48504f0eeba9303c891c41f9d4bdc17375c167208d1274e23dc4cee6df380ce0
catboost_platt,06:w07_2012m07_m12->w08_2012m08_2013m01,6,w07_2012m07_m12,w08_2012m08_2013m01,5,4,5,77223,74890,2333,0.8109305281057975,0.8061960123826506,0.8061960123826506,0.8109305281057975,-0.00473451572314687,-1,0,3564,0,845,0,-845,-845,66146,65301,-0.01128321538256109,-944,-845,99,-0.01222433730883286,-0.010942335832588737,0.001282001476244124,475ae90ddefc3b0bb06a7cb8245775084f7e24e48661c8b81cba83677e1466fd,79de9092b631d37a5ba87868e0b8f2a54fb43116e93ecf1a3d5bbec635c6fc82,0b7cc2d381db9e70a9684cdefc3d2ac8495796e12d55396f2053ec5fca547c8c
numeric_logistic_platt,00:w01_2012m01_m06->w02_2012m02_m07,0,w01_2012m01_m06,w02_2012m02_m07,5,0,1,48646,47005,1641,0.05584550688919372,0.055803534960441346,0.055803534960441346,0.05584550688919372,-4.1971928752375376e-05,-1,66,0,59,0,-59,0,-59,41618,41559,-0.0012551856185512179,-62,-59,3,-0.0012745138346421084,-0.0012128438103852321,6.167002425687621e-05,18c8d84b8385ec89081cfec8e0e4faba40d14e56d1fa61af3ba45980fbeb38e7,56f2d3ffcbd4f0fd1fbc948c2369e7f1b67faf49fdcab48e7db690e825a11525,5cba251cbe398b7a0f307a13230958ecce81a14229387b8cc9fbd56810780550
numeric_logistic_platt,00:w01_2012m01_m06->w02_2012m02_m07,0,w01_2012m01_m06,w02_2012m02_m07,5,1,2,55311,53433,1878,0.08100870846928154,0.08097450208272683,0.08097450208272683,0.08100870846928154,-3.420638655471375e-05,-1,96,0,80,0,-80,0,-80,47938,47858,-0.0014972021035689555,-84,-80,4,-0.0015186852524814232,-0.001446366907125165,7.231834535625825e-05,4c9c1f4fa77a5dcd8d44eb3e2fd1a08577eaa0b62068cb8de0001c9d402e1ebb,1525253e184bbfea97ea957d3c81ce879b6b2710fa4ed93dedfbe026843f2be5,2fa5c2b9e6c5b1a56b966290030153a7624ff8ece837512dd2f60bc23e3c591f
numeric_logistic_platt,00:w01_2012m01_m06->w02_2012m02_m07,0,w01_2012m01_m06,w02_2012m02_m07,5,2,3,70157,67884,2273,0.8954712290162469,0.89610165568957,0.8954712290162469,0.89610165568957,0.0006304266733231367,1,0,1628,0,193,0,193,193,60900,61093,0.0028430852630958693,193,238,45,0.002750972818107958,0.00339239135082743,0.0006414185327194721,ec5f20992ba784c8e7d3021cc5f33b4996b4bf302999645c373c2c05995bdc51,b97cc8668ea99b432346e7acb324330bdabe69a76a725505fa73b2d5a9f0e8a7,e7e52ac06b012f799830a7e829095b392d60caf6aa4f3cfa54e1922b6910a2ef
numeric_logistic_platt,00:w01_2012m01_m06->w02_2012m02_m07,0,w01_2012m01_m06,w02_2012m02_m07,5,3,4,87008,84316,2692,0.8649328079682392,0.8647243677720748,0.8647243677720748,0.8649328079682392,-0.00020844019616439446,-1,0,398,0,73,0,-73,-73,74833,74760,-0.0008657905972769106,-85,-73,12,-0.0009769216623758735,-0.000839003310040456,0.00013791835233541744,b49874ac85ff28dee28fd14fe8bc88200fb7861d8955cbe0b283394690fd22b8,00a9ebc0e7efbe82977983b3b1886407f8abbb1ba3432c99a115dd976f63b9ed,ee04cc8b59a9302b20600784dd91e71f858164d5eac0cd3e73aee13155df172f
numeric_logistic_platt,00:w01_2012m01_m06->w02_2012m02_m07,0,w01_2012m01_m06,w02_2012m02_m07,5,4,5,115768,112176,3592,0.8080294405623234,0.8063208460322784,0.8063208460322784,0.8080294405623234,-0.0017085945300450156,-1,4,1558,1,329,-1,-329,-330,100511,100181,-0.0029418057338468123,-379,-330,49,-0.0032737889572247944,-0.0028505286434938842,0.0004232603137309101,2d3f5cf90b355ceb39a0d22cf14cd79bafc493f65d08aafd44675d43deae9280,a7835d5327be1994a632dce71245d10d9daf82ff5faae3de6eeece602cc2d1e6,a05456527c32cf8a83bbc37a909f3d9ae4e9276fe07c3d1fd0b54aace4eb96be
numeric_logistic_platt,01:w02_2012m02_m07->w03_2012m03_m08,1,w02_2012m02_m07,w03_2012m03_m08,5,0,1,48646,47005,1641,0.055803534960441346,0.055762309681025385,0.055762309681025385,0.055803534960441346,-4.122527941596149e-05,-1,65,0,58,0,-58,0,-58,41559,41501,-0.0012339112860334006,-62,-58,4,-0.0012745138346421084,-0.00119228713563294,8.222669900916828e-05,18c8d84b8385ec89081cfec8e0e4faba40d14e56d1fa61af3ba45980fbeb38e7,56f2d3ffcbd4f0fd1fbc948c2369e7f1b67faf49fdcab48e7db690e825a11525,5cba251cbe398b7a0f307a13230958ecce81a14229387b8cc9fbd56810780550
numeric_logistic_platt,01:w02_2012m02_m07->w03_2012m03_m08,1,w02_2012m02_m07,w03_2012m03_m08,5,1,2,55311,53433,1878,0.08097450208272683,0.08090736609562013,0.08090736609562013,0.08097450208272683,-6.713598710669788e-05,-1,167,0,142,0,-142,0,-142,47858,47716,-0.002657533733834896,-151,-142,9,-0.002730017537198749,-0.002567301260147168,0.00016271627705158106,4c9c1f4fa77a5dcd8d44eb3e2fd1a08577eaa0b62068cb8de0001c9d402e1ebb,1525253e184bbfea97ea957d3c81ce879b6b2710fa4ed93dedfbe026843f2be5,2fa5c2b9e6c5b1a56b966290030153a7624ff8ece837512dd2f60bc23e3c591f
numeric_logistic_platt,01:w02_2012m02_m07->w03_2012m03_m08,1,w02_2012m02_m07,w03_2012m03_m08,5,2,3,70157,67884,2273,0.89610165568957,0.8958192511745544,0.8958192511745544,0.89610165568957,-0.0002824045150155996,-1,0,728,0,73,0,-73,-73,61093,61020,-0.0010753638559896294,-93,-73,20,-0.0013255983009535755,-0.001040523397522699,0.00028507490343087646,ec5f20992ba784c8e7d3021cc5f33b4996b4bf302999645c373c2c05995bdc51,b97cc8668ea99b432346e7acb324330bdabe69a76a725505fa73b2d5a9f0e8a7,e7e52ac06b012f799830a7e829095b392d60caf6aa4f3cfa54e1922b6910a2ef
numeric_logistic_platt,01:w02_2012m02_m07->w03_2012m03_m08,1,w02_2012m02_m07,w03_2012m03_m08,5,3,4,87008,84316,2692,0.8647243677720748,0.8655596934660833,0.8647243677720748,0.8655596934660833,0.0008353256940084597,1,0,1686,0,279,0,279,279,74760,75039,0.0033089805019213435,279,329,50,0.0032066016917984552,0.003781261493196028,0.0005746598013975726,b49874ac85ff28dee28fd14fe8bc88200fb7861d8955cbe0b283394690fd22b8,00a9ebc0e7efbe82977983b3b1886407f8abbb1ba3432c99a115dd976f63b9ed,ee04cc8b59a9302b20600784dd91e71f858164d5eac0cd3e73aee13155df172f
numeric_logistic_platt,01:w02_2012m02_m07->w03_2012m03_m08,1,w02_2012m02_m07,w03_2012m03_m08,5,4,5,115768,112176,3592,0.8063208460322784,0.8058713502545035,0.8058713502545035,0.8063208460322784,-0.0004494957777748665,-1,0,441,0,109,0,-109,-109,100181,100072,-0.0009716873484524319,-115,-109,6,-0.000993366042429687,-0.0009415382489116164,5.1827793518070626e-05,2d3f5cf90b355ceb39a0d22cf14cd79bafc493f65d08aafd44675d43deae9280,a7835d5327be1994a632dce71245d10d9daf82ff5faae3de6eeece602cc2d1e6,a05456527c32cf8a83bbc37a909f3d9ae4e9276fe07c3d1fd0b54aace4eb96be
numeric_logistic_platt,02:w03_2012m03_m08->w04_2012m04_m09,2,w03_2012m03_m08,w04_2012m04_m09,5,0,1,48646,47005,1641,0.055762309681025385,0.05568070201998956,0.05568070201998956,0.055762309681025385,-8.160766103582767e-05,-1,171,0,147,0,-147,0,-147,41501,41354,-0.003127326880119136,-153,-147,6,-0.0031451712371006867,-0.0030218311885869343,0.00012334004851375242,18c8d84b8385ec89081cfec8e0e4faba40d14e56d1fa61af3ba45980fbeb38e7,56f2d3ffcbd4f0fd1fbc948c2369e7f1b67faf49fdcab48e7db690e825a11525,5cba251cbe398b7a0f307a13230958ecce81a14229387b8cc9fbd56810780550
numeric_logistic_platt,02:w03_2012m03_m08->w04_2012m04_m09,2,w03_2012m03_m08,w04_2012m04_m09,5,1,2,55311,53433,1878,0.08090736609562013,0.08070500908633652,0.08070500908633652,0.08090736609562013,-0.00020235700928361577,-1,507,0,455,0,-455,0,-455,47716,47261,-0.008515336964048435,-468,-455,13,-0.008461246406682214,-0.008226211784274375,0.0002350346224078393,4c9c1f4fa77a5dcd8d44eb3e2fd1a08577eaa0b62068cb8de0001c9d402e1ebb,1525253e184bbfea97ea957d3c81ce879b6b2710fa4ed93dedfbe026843f2be5,2fa5c2b9e6c5b1a56b966290030153a7624ff8ece837512dd2f60bc23e3c591f
numeric_logistic_platt,02:w03_2012m03_m08->w04_2012m04_m09,2,w03_2012m03_m08,w04_2012m04_m09,5,2,3,70157,67884,2273,0.8958192511745544,0.8947818688022484,0.8947818688022484,0.8958192511745544,-0.001037382372305995,-1,0,2781,0,352,0,-352,-352,61020,60668,-0.005185316127511637,-452,-352,100,-0.006442692817537808,-0.005017318300383425,0.0014253745171543823,ec5f20992ba784c8e7d3021cc5f33b4996b4bf302999645c373c2c05995bdc51,b97cc8668ea99b432346e7acb324330bdabe69a76a725505fa73b2d5a9f0e8a7,e7e52ac06b012f799830a7e829095b392d60caf6aa4f3cfa54e1922b6910a2ef
numeric_logistic_platt,02:w03_2012m03_m08->w04_2012m04_m09,2,w03_2012m03_m08,w04_2012m04_m09,5,3,4,87008,84316,2692,0.8655596934660833,0.8645731565389918,0.8645731565389918,0.8655596934660833,-0.000986536927091497,-1,0,1956,0,332,0,-332,-332,75039,74707,-0.003937568195834717,-386,-332,54,-0.0044363736667892605,-0.0038157410812798822,0.0006206325855093785,b49874ac85ff28dee28fd14fe8bc88200fb7861d8955cbe0b283394690fd22b8,00a9ebc0e7efbe82977983b3b1886407f8abbb1ba3432c99a115dd976f63b9ed,ee04cc8b59a9302b20600784dd91e71f858164d5eac0cd3e73aee13155df172f
numeric_logistic_platt,02:w03_2012m03_m08->w04_2012m04_m09,2,w03_2012m03_m08,w04_2012m04_m09,5,4,5,115768,112176,3592,0.8058713502545035,0.8056165785472097,0.8056165785472097,0.8058713502545035,-0.0002547717072938216,-1,0,210,0,50,0,-50,-50,100072,100022,-0.0004457281414919412,-59,-50,9,-0.0005096399695943612,-0.0004318982793172552,7.774169027710594e-05,2d3f5cf90b355ceb39a0d22cf14cd79bafc493f65d08aafd44675d43deae9280,a7835d5327be1994a632dce71245d10d9daf82ff5faae3de6eeece602cc2d1e6,a05456527c32cf8a83bbc37a909f3d9ae4e9276fe07c3d1fd0b54aace4eb96be
numeric_logistic_platt,03:w04_2012m04_m09->w05_2012m05_m10,3,w04_2012m04_m09,w05_2012m05_m10,5,0,1,48646,47005,1641,0.05568070201998956,0.05578939611884056,0.05568070201998956,0.05578939611884056,0.00010869409885100323,1,215,0,186,0,186,0,186,41354,41540,0.003957025848314009,186,195,9,0.003823541503926325,0.004008551576696953,0.00018501007277062863,18c8d84b8385ec89081cfec8e0e4faba40d14e56d1fa61af3ba45980fbeb38e7,56f2d3ffcbd4f0fd1fbc948c2369e7f1b67faf49fdcab48e7db690e825a11525,5cba251cbe398b7a0f307a13230958ecce81a14229387b8cc9fbd56810780550
numeric_logistic_platt,03:w04_2012m04_m09->w05_2012m05_m10,3,w04_2012m04_m09,w05_2012m05_m10,5,1,2,55311,53433,1878,0.08070500908633652,0.08070853216062145,0.08070500908633652,0.08070853216062145,3.523074284930705e-06,1,6,0,6,0,6,0,6,47261,47267,0.00011229015776767166,6,6,0,0.00010847751803438737,0.00010847751803438737,0.0,4c9c1f4fa77a5dcd8d44eb3e2fd1a08577eaa0b62068cb8de0001c9d402e1ebb,1525253e184bbfea97ea957d3c81ce879b6b2710fa4ed93dedfbe026843f2be5,2fa5c2b9e6c5b1a56b966290030153a7624ff8ece837512dd2f60bc23e3c591f
numeric_logistic_platt,03:w04_2012m04_m09->w05_2012m05_m10,3,w04_2012m04_m09,w05_2012m05_m10,5,2,3,70157,67884,2273,0.8947818688022484,0.89330390881681,0.89330390881681,0.8947818688022484,-0.0014779599854384262,-1,0,3868,0,512,0,-512,-512,60668,60156,-0.007542278003653291,-633,-512,121,-0.00902262069358724,-0.0072979175278304375,0.0017247031657568026,ec5f20992ba784c8e7d3021cc5f33b4996b4bf302999645c373c2c05995bdc51,b97cc8668ea99b432346e7acb324330bdabe69a76a725505fa73b2d5a9f0e8a7,e7e52ac06b012f799830a7e829095b392d60caf6aa4f3cfa54e1922b6910a2ef
numeric_logistic_platt,03:w04_2012m04_m09->w05_2012m05_m10,3,w04_2012m04_m09,w05_2012m05_m10,5,3,4,87008,84316,2692,0.8645731565389918,0.8633439810939889,0.8633439810939889,0.8645731565389918,-0.0012291754450028947,-1,0,2479,0,415,0,-415,-415,74707,74292,-0.004921960244793396,-507,-415,92,-0.005827050386171387,-0.004769676351599853,0.0010573740345715336,b49874ac85ff28dee28fd14fe8bc88200fb7861d8955cbe0b283394690fd22b8,00a9ebc0e7efbe82977983b3b1886407f8abbb1ba3432c99a115dd976f63b9ed,ee04cc8b59a9302b20600784dd91e71f858164d5eac0cd3e73aee13155df172f
numeric_logistic_platt,03:w04_2012m04_m09->w05_2012m05_m10,3,w04_2012m04_m09,w05_2012m05_m10,5,4,5,115768,112176,3592,0.8056165785472097,0.8048975884461733,0.8048975884461733,0.8056165785472097,-0.0007189901010363764,-1,0,636,0,164,0,-164,-164,100022,99858,-0.0014619883040935672,-183,-164,19,-0.001580747702301154,-0.0014166263561605971,0.00016412134614055698,2d3f5cf90b355ceb39a0d22cf14cd79bafc493f65d08aafd44675d43deae9280,a7835d5327be1994a632dce71245d10d9daf82ff5faae3de6eeece602cc2d1e6,a05456527c32cf8a83bbc37a909f3d9ae4e9276fe07c3d1fd0b54aace4eb96be
numeric_logistic_platt,04:w05_2012m05_m10->w06_2012m06_m11,4,w05_2012m05_m10,w06_2012m06_m11,5,0,1,48646,47005,1641,0.05578939611884056,0.05580733474546511,0.05578939611884056,0.05580733474546511,1.7938626624552922e-05,1,25,0,23,0,23,0,23,41540,41563,0.0004893096479097968,23,24,1,0.0004728035193027176,0.0004933601940550097,2.055667475229207e-05,18c8d84b8385ec89081cfec8e0e4faba40d14e56d1fa61af3ba45980fbeb38e7,56f2d3ffcbd4f0fd1fbc948c2369e7f1b67faf49fdcab48e7db690e825a11525,5cba251cbe398b7a0f307a13230958ecce81a14229387b8cc9fbd56810780550
numeric_logistic_platt,04:w05_2012m05_m10->w06_2012m06_m11,4,w05_2012m05_m10,w06_2012m06_m11,5,1,2,55311,53433,1878,0.08070853216062145,0.08080020689162984,0.08070853216062145,0.08080020689162984,9.167473100839263e-05,1,250,0,227,0,227,0,227,47267,47494,0.004248310968876911,227,233,6,0.004104066098967655,0.004212543617002043,0.00010847751803438737,4c9c1f4fa77a5dcd8d44eb3e2fd1a08577eaa0b62068cb8de0001c9d402e1ebb,1525253e184bbfea97ea957d3c81ce879b6b2710fa4ed93dedfbe026843f2be5,2fa5c2b9e6c5b1a56b966290030153a7624ff8ece837512dd2f60bc23e3c591f
numeric_logistic_platt,04:w05_2012m05_m10->w06_2012m06_m11,4,w05_2012m05_m10,w06_2012m06_m11,5,2,3,70157,67884,2273,0.89330390881681,0.8928429613469422,0.8928429613469422,0.89330390881681,-0.00046094746986780066,-1,0,1218,0,167,0,-167,-167,60156,59989,-0.0024600789582228506,-207,-167,40,-0.0029505252505095713,-0.0023803754436478182,0.0005701498068617529,ec5f20992ba784c8e7d3021cc5f33b4996b4bf302999645c373c2c05995bdc51,b97cc8668ea99b432346e7acb324330bdabe69a76a725505fa73b2d5a9f0e8a7,e7e52ac06b012f799830a7e829095b392d60caf6aa4f3cfa54e1922b6910a2ef
numeric_logistic_platt,04:w05_2012m05_m10->w06_2012m06_m11,4,w05_2012m05_m10,w06_2012m06_m11,5,3,4,87008,84316,2692,0.8633439810939889,0.8615126151660237,0.8615126151660237,0.8633439810939889,-0.0018313659279651784,-1,0,3619,0,561,0,-561,-561,74292,73731,-0.006653541439347217,-663,-561,102,-0.007619988966531813,-0.006447682971680765,0.0011723059948510481,b49874ac85ff28dee28fd14fe8bc88200fb7861d8955cbe0b283394690fd22b8,00a9ebc0e7efbe82977983b3b1886407f8abbb1ba3432c99a115dd976f63b9ed,ee04cc8b59a9302b20600784dd91e71f858164d5eac0cd3e73aee13155df172f
numeric_logistic_platt,04:w05_2012m05_m10->w06_2012m06_m11,4,w05_2012m05_m10,w06_2012m06_m11,5,4,5,115768,112176,3592,0.8048975884461733,0.8023477375876491,0.8023477375876491,0.8048975884461733,-0.0025498508585242163,-1,3,2146,1,487,-1,-487,-488,99858,99370,-0.004350306660961346,-549,-488,61,-0.004742243106903462,-0.0042153272061364105,0.0005269159007670513,2d3f5cf90b355ceb39a0d22cf14cd79bafc493f65d08aafd44675d43deae9280,a7835d5327be1994a632dce71245d10d9daf82ff5faae3de6eeece602cc2d1e6,a05456527c32cf8a83bbc37a909f3d9ae4e9276fe07c3d1fd0b54aace4eb96be
numeric_logistic_platt,05:w06_2012m06_m11->w07_2012m07_m12,5,w06_2012m06_m11,w07_2012m07_m12,5,0,1,48646,47005,1641,0.05580733474546511,0.05571640945671315,0.05571640945671315,0.05580733474546511,-9.092528875196543e-05,-1,170,0,153,0,-153,0,-153,41563,41410,-0.0032549728752260397,-158,-153,5,-0.003247954610862147,-0.0031451712371006867,0.00010278337376146035,18c8d84b8385ec89081cfec8e0e4faba40d14e56d1fa61af3ba45980fbeb38e7,56f2d3ffcbd4f0fd1fbc948c2369e7f1b67faf49fdcab48e7db690e825a11525,5cba251cbe398b7a0f307a13230958ecce81a14229387b8cc9fbd56810780550
numeric_logistic_platt,05:w06_2012m06_m11->w07_2012m07_m12,5,w06_2012m06_m11,w07_2012m07_m12,5,1,2,55311,53433,1878,0.08080020689162984,0.08071566222967558,0.08071566222967558,0.08080020689162984,-8.454466195426114e-05,-1,234,0,214,0,-214,0,-214,47494,47280,-0.004005015627046956,-220,-214,6,-0.003977508994594203,-0.003869031476559816,0.00010847751803438737,4c9c1f4fa77a5dcd8d44eb3e2fd1a08577eaa0b62068cb8de0001c9d402e1ebb,1525253e184bbfea97ea957d3c81ce879b6b2710fa4ed93dedfbe026843f2be5,2fa5c2b9e6c5b1a56b966290030153a7624ff8ece837512dd2f60bc23e3c591f
numeric_logistic_platt,05:w06_2012m06_m11->w07_2012m07_m12,5,w06_2012m06_m11,w07_2012m07_m12,5,2,3,70157,67884,2273,0.8928429613469422,0.10786425204433306,0.10786425204433306,0.8928429613469422,-0.7849787093026092,-1,262,2119,214,316,-214,-316,-530,59989,59459,-0.007807436214719227,-591,-540,51,-0.008423963396382399,-0.007697022392633665,0.000726941003748735,ec5f20992ba784c8e7d3021cc5f33b4996b4bf302999645c373c2c05995bdc51,b97cc8668ea99b432346e7acb324330bdabe69a76a725505fa73b2d5a9f0e8a7,e7e52ac06b012f799830a7e829095b392d60caf6aa4f3cfa54e1922b6910a2ef
numeric_logistic_platt,05:w06_2012m06_m11->w07_2012m07_m12,5,w06_2012m06_m11,w07_2012m07_m12,5,3,4,87008,84316,2692,0.8615126151660237,0.8600412333216553,0.8600412333216553,0.8615126151660237,-0.0014713818443684579,-1,0,2897,0,522,0,-522,-522,73731,73209,-0.00619099577778832,-610,-522,88,-0.007010849577050386,-0.005999448326590658,0.001011401250459728,b49874ac85ff28dee28fd14fe8bc88200fb7861d8955cbe0b283394690fd22b8,00a9ebc0e7efbe82977983b3b1886407f8abbb1ba3432c99a115dd976f63b9ed,ee04cc8b59a9302b20600784dd91e71f858164d5eac0cd3e73aee13155df172f
numeric_logistic_platt,05:w06_2012m06_m11->w07_2012m07_m12,5,w06_2012m06_m11,w07_2012m07_m12,5,4,5,115768,112176,3592,0.8023477375876491,0.7990143068958951,0.7990143068958951,0.8023477375876491,-0.003333430691753958,-1,2,2762,2,628,-2,-628,-630,99370,98740,-0.0056161745827984595,-710,-630,80,-0.0061329555663050235,-0.005441918319397415,0.0006910372469076083,2d3f5cf90b355ceb39a0d22cf14cd79bafc493f65d08aafd44675d43deae9280,a7835d5327be1994a632dce71245d10d9daf82ff5faae3de6eeece602cc2d1e6,a05456527c32cf8a83bbc37a909f3d9ae4e9276fe07c3d1fd0b54aace4eb96be
numeric_logistic_platt,06:w07_2012m07_m12->w08_2012m08_2013m01,6,w07_2012m07_m12,w08_2012m08_2013m01,5,0,1,48646,47005,1641,0.05571640945671315,0.05573682003560672,0.05571640945671315,0.05573682003560672,2.0410578893570452e-05,1,48,0,44,0,44,0,44,41410,41454,0.0009360706307839591,44,44,0,0.0009044936891008511,0.0009044936891008511,0.0,18c8d84b8385ec89081cfec8e0e4faba40d14e56d1fa61af3ba45980fbeb38e7,56f2d3ffcbd4f0fd1fbc948c2369e7f1b67faf49fdcab48e7db690e825a11525,5cba251cbe398b7a0f307a13230958ecce81a14229387b8cc9fbd56810780550
numeric_logistic_platt,06:w07_2012m07_m12->w08_2012m08_2013m01,6,w07_2012m07_m12,w08_2012m08_2013m01,5,1,2,55311,53433,1878,0.08071566222967558,0.0806767179867205,0.0806767179867205,0.08071566222967558,-3.894424295507182e-05,-1,92,0,79,0,-79,0,-79,47280,47201,-0.0014784870772743435,-80,-79,1,-0.001446366907125165,-0.0014282873207861005,1.8079586339064562e-05,4c9c1f4fa77a5dcd8d44eb3e2fd1a08577eaa0b62068cb8de0001c9d402e1ebb,1525253e184bbfea97ea957d3c81ce879b6b2710fa4ed93dedfbe026843f2be5,2fa5c2b9e6c5b1a56b966290030153a7624ff8ece837512dd2f60bc23e3c591f
numeric_logistic_platt,06:w07_2012m07_m12->w08_2012m08_2013m01,6,w07_2012m07_m12,w08_2012m08_2013m01,5,2,3,70157,67884,2273,0.10786425204433306,0.10763346594511687,0.10763346594511687,0.10786425204433306,-0.00023078609921618753,-1,593,0,494,0,-494,0,-494,59459,58965,-0.0072771197925873546,-513,-494,19,-0.007312171273001981,-0.007041350114742649,0.00027082115825933264,ec5f20992ba784c8e7d3021cc5f33b4996b4bf302999645c373c2c05995bdc51,b97cc8668ea99b432346e7acb324330bdabe69a76a725505fa73b2d5a9f0e8a7,e7e52ac06b012f799830a7e829095b392d60caf6aa4f3cfa54e1922b6910a2ef
numeric_logistic_platt,06:w07_2012m07_m12->w08_2012m08_2013m01,6,w07_2012m07_m12,w08_2012m08_2013m01,5,3,4,87008,84316,2692,0.8600412333216553,0.8586477692753473,0.8586477692753473,0.8600412333216553,-0.001393464046308024,-1,0,2595,0,430,0,-430,-430,73209,72779,-0.0050998624223160495,-512,-430,82,-0.005884516366311144,-0.0049420742920191245,0.0009424420742920191,b49874ac85ff28dee28fd14fe8bc88200fb7861d8955cbe0b283394690fd22b8,00a9ebc0e7efbe82977983b3b1886407f8abbb1ba3432c99a115dd976f63b9ed,ee04cc8b59a9302b20600784dd91e71f858164d5eac0cd3e73aee13155df172f
numeric_logistic_platt,06:w07_2012m07_m12->w08_2012m08_2013m01,6,w07_2012m07_m12,w08_2012m08_2013m01,5,4,5,115768,112176,3592,0.7990143068958951,0.7957866017565826,0.7957866017565826,0.7990143068958951,-0.0032277051393125866,-1,3,2512,3,568,-3,-568,-571,98740,98169,-0.005090215375837969,-650,-571,79,-0.005614677631124318,-0.004932278349803055,0.0006823992813212633,2d3f5cf90b355ceb39a0d22cf14cd79bafc493f65d08aafd44675d43deae9280,a7835d5327be1994a632dce71245d10d9daf82ff5faae3de6eeece602cc2d1e6,a05456527c32cf8a83bbc37a909f3d9ae4e9276fe07c3d1fd0b54aace4eb96be
catboost_monotonic_platt,00:w01_2012m01_m06->w02_2012m02_m07,0,w01_2012m01_m06,w02_2012m02_m07,5,0,1,54840,53021,1819,0.048561732866420626,0.04857010913729741,0.048561732866420626,0.04857010913729741,8.37627087678372e-06,1,29,0,27,0,27,0,27,46634,46661,0.000509232191018653,27,28,1,0.0004923413566739606,0.0005105762217359591,1.823486506199854e-05,055165002d3d6e2385c8e62fd464ef0dd4fbccd50fb91a27578ff3bafb3b2893,c34f84a1fd3515374445bcb3f52167ac8d84d9d8fc6bfa91a60e5707389165fd,3a7d4817e14b1c24f524670c0ba103c68a2ecb52c8c207c676d162fe3cf47f01
