learner,window_id,taxonomy_groups,conformal_group,score_stratum,role,fit_rows,finite_sample_rank,raw_finite_sample_rank,fit_score_min,fit_score_max,fit_residual_min,fit_residual_max,target_scope,issue_month,target_rows,resolved_rows,unresolved_rows,score_min,score_max,fit_residual_quantile,fit_cdf_at_quantile,resolved_target_cdf_at_quantile,all_target_cdf_at_quantile_min,all_target_cdf_at_quantile_max,resolved_misses,unresolved_misses_min,unresolved_misses_max,misses_min,misses_max,coverage_resolved,coverage_lower,coverage_upper,resolved_calibration_minus_target_ks,resolved_calibration_minus_target_witness,resolved_calibration_minus_target_numerator,resolved_target_minus_calibration_ks,resolved_target_minus_calibration_witness,resolved_target_minus_calibration_numerator,resolved_directional_ks_denominator,resolved_ks_grid_points,calibration_minus_target_ks_min,calibration_minus_target_ks_min_numerator,calibration_minus_target_ks_min_witness,calibration_minus_target_ks_max,calibration_minus_target_ks_max_numerator,calibration_minus_target_ks_max_witness,target_minus_calibration_ks_min,target_minus_calibration_ks_min_numerator,target_minus_calibration_ks_min_witness,target_minus_calibration_ks_max,target_minus_calibration_ks_max_numerator,target_minus_calibration_ks_max_witness,sharp_directional_discrepancy_comparison,completion_directional_ks_denominator,low_completion_grid_points,high_completion_grid_points,v5_q_and_coverage_reconciled
catboost_platt,w07_2012m07_m12,5,4,5,primary_oot,8051,7247,7247,0.15326999047696915,0.49345656902413654,0.15326999047696915,0.8466859812737958,pooled_15_issue_months,ALL,77223,74890,2333,0.1532636176115942,0.5544847575803251,0.8109305281057975,0.9001366289901875,0.8832420883963146,0.8711135283529519,0.8867694857749634,8744,0,1209,8744,9953,0.8832420883963146,0.8711135283529519,0.8867694857749634,0.07739938835311456,0.24181813185772996,46667140,0.0016226274418727228,0.15717462477974292,978346,602939390,82941,0.07199534702927604,44761118,0.2264224039015267,0.09669034702728962,60114552,0.24181813185772996,0.0012403108420870677,771129,0.15372573537289075,0.0021436497347989115,1332755,0.15717462477974292,larger_target_residual_discrepancy_dominates,621722373,85274,85274,True
catboost_platt,w08_2012m08_2013m01,5,0,1,primary_oot,2847,2564,2564,0.009275781579087032,0.05024758432419906,0.009275781579087032,0.9866461490602981,pooled_15_issue_months,ALL,60520,58445,2075,0.005424291130823528,0.05026398374733186,0.04865841409254095,0.900597119775202,0.8740525280177945,0.8440846001321877,0.8759748843357568,7361,145,2075,7506,9436,0.8740525280177945,0.8440846001321877,0.8759748843357568,0.031601964542781164,0.04722722306801685,5258343,0.008361744248545678,0.02037356695233963,1391335,166392915,61292,0.02980609916028073,5135604,0.04722722306801685,0.059772633198150855,10298851,0.04732809253356143,0.006667278388842187,1148775,0.014237204675061963,0.008549095986057841,1473013,0.023716367212893885,larger_target_residual_discrepancy_dominates,172300440,63367,63367,True
catboost_platt,w08_2012m08_2013m01,5,1,2,primary_oot,4572,4116,4116,0.050276812744011044,0.08036276767781429,0.050276812744011044,0.9497000330028293,pooled_15_issue_months,ALL,79865,77165,2700,0.05026561675017613,0.080368886853859,0.07964354119226134,0.9002624671916011,0.8733752348862827,0.8438489951793652,0.8768046077756213,9771,68,2700,9839,12471,0.8733752348862827,0.8438489951793652,0.8768046077756213,0.03571225865606299,0.08035640154650323,12599227,0.029329604631404486,0.06372178373386123,10347437,352798380,81737,0.03210176304184352,11721727,0.08035640154650323,0.06590881243769903,24066127,0.08035640154650323,0.016260874718651154,5937541,0.06239176085724397,0.031384339572591305,11459765,0.06372178373386123,larger_target_residual_discrepancy_dominates,365142780,84437,84437,True
catboost_platt,w08_2012m08_2013m01,5,2,3,primary_oot,6238,5616,5616,0.08037270083776406,0.11188325252114233,0.08037270083776406,0.9195637332268726,pooled_15_issue_months,ALL,79047,76495,2552,0.08036959879849867,0.11189296397180755,0.1118010883671265,0.9002885540237255,0.8499771226877574,0.8225359596189609,0.8547066934861538,11476,9,2552,11485,14028,0.8499771226877574,0.8225359596189609,0.8547066934861538,0.05105914107423006,0.8887227034574942,24364187,0.012361607349710372,0.09116614178458671,5898660,477175810,82733,0.04637271595671186,22866163,0.8887227034574942,0.07852111944974453,38718386,0.11188325252114233,0.007052151590058313,3477382,0.08381734043278524,0.013972490901584263,6889768,0.09116614178458671,larger_target_residual_discrepancy_dominates,493095186,85285,85285,True
catboost_platt,w08_2012m08_2013m01,5,3,4,primary_oot,7820,7039,7039,0.11189434820589264,0.15326086877975426,0.11189434820589264,0.888087071817259,pooled_15_issue_months,ALL,80235,77819,2416,0.11189496292649623,0.15326092137265918,0.8592335766105592,0.9001278772378517,0.8619745820429459,0.8437838848382875,0.8661307409484639,10741,0,1793,10741,12534,0.8619745820429459,0.8437838848382875,0.8661307409484639,0.04644431144222828,0.1532026384789273,28263434,0.0007458368949732491,0.11494057658650028,453875,608544580,85639,0.040754022271852645,25570610,0.1532026384789273,0.07079078926879911,44416810,0.1532026384789273,0.00034146816488712743,214250,0.11196239951381194,0.0016891716898745485,1059850,0.11834099170415727,larger_target_residual_discrepancy_dominates,627437700,88055,88055,True
catboost_platt,w08_2012m08_2013m01,5,4,5,primary_oot,8652,7788,7788,0.15326999047696915,0.49345656902413654,0.15326999047696915,0.8467255982098396,pooled_15_issue_months,ALL,77223,74890,2333,0.1532636176115942,0.5544847575803251,0.8061960123826506,0.9001386962552012,0.8719588730137535,0.858889191044119,0.8758271499423746,9589,0,1308,9589,10897,0.8719588730137535,0.858889191044119,0.8758271499423746,0.07613808311984407,0.24907686909536433,49333540,0.002385715106767472,0.1541355052286263,1545820,647948280,83542,0.07031195010045568,46977762,0.24907686909536433,0.09591313109575501,64082766,0.24907686909536433,0.001992392549107065,1331184,0.1541355052286263,0.0026010195125764977,1737828,0.1541355052286263,larger_target_residual_discrepancy_dominates,668133396,85875,85875,True
numeric_logistic_platt,w01_2012m01_m06,5,0,1,primary_oot,1626,1465,1465,0.002386024381188275,0.05684754976177157,0.002386024381188275,0.9690755153101335,pooled_15_issue_months,ALL,48646,47005,1641,1.9895529665330944e-46,0.05685572872722188,0.05584550688919372,0.9009840098400984,0.8853951707265184,0.8555276898408913,0.8877605558524853,5387,73,1641,5460,7028,0.8853951707265184,0.8555276898408913,0.8877605558524853,0.03990141060861731,0.9511411352809864,3049670,0.1474725739705009,0.028511498959634562,11271348,76430130,48628,0.037974499508182186,3003722,0.9511411352809864,0.06826735146437103,5399838,0.05675947740358118,0.14137750656789552,11182734,0.028511498959634562,0.14832566263417024,11732322,0.028511498959634562,smaller_target_residual_discrepancy_dominates,79098396,50269,50269,True
numeric_logistic_platt,w01_2012m01_m06,5,1,2,primary_oot,2452,2208,2208,0.056858998619135376,0.08138231786066119,0.056858998619135376,0.9430771521795464,pooled_15_issue_months,ALL,55311,53433,1878,0.0568571700886653,0.08138658096214542,0.08100870846928154,0.9004893964110929,0.8971609305111073,0.8666992099220769,0.9001826038220245,5495,26,1878,5521,7373,0.8971609305111073,0.8666992099220769,0.9001826038220245,0.03618759466086251,0.06556266419780575,4741216,0.0014886154785357425,0.9425570908156132,195035,131017716,55885,0.03524548996165624,4780084,0.06556266419780575,0.04614748052411217,6258640,0.06556266419780575,0.0007756599690499897,105197,0.9425618465019897,0.0029120078920196264,394934,0.08090950684354398,larger_target_residual_discrepancy_dominates,135622572,57763,57763,True
numeric_logistic_platt,w01_2012m01_m06,5,2,3,primary_oot,2724,2453,2453,0.08138913894586101,0.10792533970701666,0.08138913894586101,0.9181011185178074,pooled_15_issue_months,ALL,70157,67884,2273,0.08138695513763687,0.10796436707493234,0.8954712290162469,0.9005139500734214,0.8971186141064168,0.8722864432629673,0.900451843721938,6984,0,1976,6984,8960,0.8971186141064168,0.8722864432629673,0.900451843721938,0.018194486733912763,0.09147038254643247,3364452,0.00894107517436456,0.0861365662914898,1653348,184916016,70608,0.017078801882507405,3263890,0.09099872221853529,0.03917929133016264,7487463,0.10119155784061663,0.0038581863706274727,737329,0.0861365662914898,0.009516923203730371,1818757,0.0861365662914898,larger_target_residual_discrepancy_dominates,191107668,72881,72881,True
numeric_logistic_platt,w01_2012m01_m06,5,3,4,primary_oot,3497,3149,3149,0.10797108847849324,0.147384130448722,0.10799724490560364,0.8920289115215068,pooled_15_issue_months,ALL,87008,84316,2692,0.10796497711019284,0.14739896553634993,0.8649328079682392,0.9004861309694023,0.8875302433701788,0.8681845347554248,0.8910100220669364,9483,0,1986,9483,11469,0.8875302433701788,0.8681845347554248,0.8910100220669364,0.018502691299936078,0.855389214307019,5455575,0.010620269923473608,0.11740625381214971,3131419,294853052,87813,0.013869224506309879,4219947,0.855389214307019,0.04323434035772584,13154782,0.855389214307019,0.003311009999323752,1007431,0.11740625381214971,0.011758509079868069,3577726,0.11740625381214971,larger_target_residual_discrepancy_dominates,304266976,90505,90505,True
numeric_logistic_platt,w01_2012m01_m06,5,4,5,primary_oot,4649,4185,4185,0.1474080565028807,0.4387428023626731,0.1474080565028807,0.8525704997586262,pooled_15_issue_months,ALL,115768,112176,3592,0.1474005344741203,1.0,0.8080294405623234,0.900193590019359,0.8960116245899301,0.883560223896068,0.8992381314352844,11665,0,1815,11665,13480,0.8960116245899301,0.883560223896068,0.8992381314352844,0.08557714931509619,0.24270526832525827,44629016,0.0011691039760246466,0.7952285202251056,609695,521506224,116794,0.0805868064891623,43372257,0.24270526832525827,0.10458738365167597,56289498,0.2535885603024237,0.0004505788785870151,242504,0.14782002688270354,0.005070508095503577,2728975,0.7952285202251056,larger_target_residual_discrepancy_dominates,538205432,120385,120385,True
numeric_logistic_platt,w02_2012m02_m07,5,0,1,primary_oot,1712,1542,1542,0.002386024381188275,0.05684754976177157,0.002386024381188275,0.9734776830486558,pooled_15_issue_months,ALL,48646,47005,1641,1.9895529665330944e-46,0.05685572872722188,0.055803534960441346,0.9007009345794392,0.8841399851079672,0.8543148460305061,0.8864860420178432,5446,76,1641,5522,7087,0.8841399851079672,0.8543148460305061,0.8864860420178432,0.037845881875759886,0.9511411352809864,3045555,0.14329972850372846,0.028511498959634562,11531696,80472560,48714,0.035918970775324764,2991402,0.9511411352809864,0.0681552709043131,5676104,0.05675947740358118,0.1372046611011231,11426672,0.028511498959634562,0.1441528171673978,12005328,0.028511498959634562,smaller_target_residual_discrepancy_dominates,83281952,50355,50355,True
numeric_logistic_platt,w02_2012m02_m07,5,1,2,primary_oot,2585,2328,2328,0.056858998619135376,0.08138082497401994,0.056858998619135376,0.943062055842866,pooled_15_issue_months,ALL,55311,53433,1878,0.0568571700886653,0.08138658096214542,0.08097450208272683,0.9005802707930367,0.8956637284075384,0.8652528430149518,0.8986639185695431,5575,30,1878,5605,7453,0.8956637284075384,0.8652528430149518,0.8986639185695431,0.033933405130979664,0.06556266419780575,4687028,0.0005680390572824963,0.9425570908156132,78460,138124305,56018,0.032991300431773396,4717061,0.06556266419780575,0.04487330948436565,6415938,0.06766724198875697,0.00015181257294999434,21706,0.9430614290823971,0.0006144261740374552,87850,0.9425570908156132,larger_target_residual_discrepancy_dominates,142978935,57896,57896,True
numeric_logistic_platt,w02_2012m02_m07,5,2,3,primary_oot,2960,2665,2665,0.08138913894586101,0.10796321030280487,0.08138913894586101,0.9182059215305958,pooled_15_issue_months,ALL,70157,67884,2273,0.08138695513763687,0.10796436707493234,0.89610165568957,0.9003378378378378,0.8999616993695126,0.8756788346137948,0.9032028165400459,6791,0,1931,6791,8722,0.8999616993695128,0.8756788346137948,0.9032028165400459,0.014402092122173438,0.09913107187445855,2893908,0.009881901080858126,0.0872072405786263,1985636,200936640,70844,0.012171537851976012,2527599,0.09913107187445855,0.033770194571326316,7012878,0.10792533970701666,0.0036402090831798486,755943,0.0872072405786263,0.010482006765520883,2176743,0.0872072405786263,larger_target_residual_discrepancy_dominates,207664720,73117,73117,True
numeric_logistic_platt,w02_2012m02_m07,5,3,4,primary_oot,3925,3534,3534,0.10797108847849324,0.14738901983575323,0.10799724490560364,0.8920289115215068,pooled_15_issue_months,ALL,87008,84316,2692,0.10796497711019284,0.14739896553634993,0.8647243677720748,0.9003821656050955,0.886664452772902,0.867207613093049,0.8901710187568959,9556,0,1998,9556,11554,0.886664452772902,0.867207613093049,0.8901710187568959,0.015508975485910903,0.8551265965217156,5132545,0.013972619835057863,0.11841557710800975,4624103,330940300,88241,0.011629269612516778,3971470,0.8680787091591068,0.04075611467310715,13918474,0.14736670230740218,0.006054788431490596,2067749,0.11737060248291899,0.015273180824722465,5215889,0.11841559035117799,directional_discrepancies_not_robustly_ordered,341506400,90933,90933,True
numeric_logistic_platt,w02_2012m02_m07,5,4,5,primary_oot,5492,4944,4944,0.1474080565028807,0.4387428023626731,0.1474080565028807,0.8525631648674324,pooled_15_issue_months,ALL,115768,112176,3592,0.1474005344741203,1.0,0.8063208460322784,0.9002184996358339,0.8930698188560833,0.8802864349388432,0.8963876027917905,11995,0,1864,11995,13859,0.8930698188560833,0.8802864349388432,0.8963876027917905,0.07884384781671254,0.24988070734799608,48573376,0.0006145789215012555,0.14782002688270354,378624,616070592,117637,0.0736811103685131,46846292,0.24988070734799608,0.09823884653049224,62460048,0.24988070734799608,0.00044862057540502305,285232,0.14782002688270354,0.003949664152374871,2511188,0.7527591981831909,larger_target_residual_discrepancy_dominates,635797856,121228,121228,True
numeric_logistic_platt,w03_2012m03_m08,5,0,1,primary_oot,1945,1752,1752,0.002386024381188275,0.05684754976177157,0.002386024381188275,0.9928851171733388,pooled_15_issue_months,ALL,48646,47005,1641,1.9895529665330944e-46,0.05685572872722188,0.055762309681025385,0.900771208226221,0.8829060738219339,0.8531225588948732,0.8852115281832011,5504,80,1641,5584,7145,0.8829060738219339,0.8531225588948732,0.8852115281832011,0.037835662070626955,0.05681985089275921,3459115,0.13938160601522182,0.028484830845472944,12742925,91424725,48947,0.03517504933337716,3328139,0.05681985089275921,0.06888799592713615,6517939,0.05681985089275921,0.13329227987474063,12611645,0.028484830845472944,0.14021987926626306,13267110,0.028484830845472944,smaller_target_residual_discrepancy_dominates,94616470,50588,50588,True
numeric_logistic_platt,w03_2012m03_m08,5,1,2,primary_oot,2758,2484,2484,0.056865204454820614,0.08138082497401994,0.056865204454820614,0.943062055842866,pooled_15_issue_months,ALL,55311,53433,1878,0.0568571700886653,0.08138658096214542,0.08090736609562013,0.9006526468455403,0.8930061946737036,0.8626855417548047,0.8959339010323444,5717,39,1878,5756,7595,0.8930061946737036,0.8626855417548047,0.8959339010323444,0.041441019296060685,0.06528086996800755,6107089,0.00023157639679340891,0.9430614290823971,34127,147368214,56191,0.04050027277362841,6178225,0.06528086996800755,0.05107683078198118,7791655,0.06528086996800755,0.00012754695844785323,19457,0.9430614290823971,0.0002360244764822406,36005,0.9430614290823971,larger_target_residual_discrepancy_dominates,152547738,58069,58069,True
numeric_logistic_platt,w03_2012m03_m08,5,2,3,primary_oot,3252,2928,2928,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9183117665070478,pooled_15_issue_months,ALL,70157,67884,2273,0.08138695513763687,0.10796436707493234,0.8958192511745544,0.9003690036900369,0.898886335513523,0.8743532363128412,0.9021622931425232,6864,0,1951,6864,8815,0.898886335513523,0.8743532363128412,0.9021622931425232,0.009594835209444546,0.1070491039793957,2118144,0.019425149174595865,0.09265280124381255,4288272,220758768,71136,0.005814296387187542,1326535,0.1070491039793957,0.0373806395674744,8528414,0.10786685850568563,0.0073087831595279335,1667503,0.09265280124381255,0.020906856053180742,4769911,0.09265280124381255,directional_discrepancies_not_robustly_ordered,228150564,73409,73409,True
numeric_logistic_platt,w03_2012m03_m08,5,3,4,primary_oot,4515,4065,4065,0.10799724490560364,0.14738901983575323,0.10799724490560364,0.8919840271397129,pooled_15_issue_months,ALL,87008,84316,2692,0.10796497711019284,0.14739896553634993,0.8655596934660833,0.9003322259136213,0.8899734332748233,0.870988874586245,0.8933776204486944,9277,0,1948,9277,11225,0.8899734332748233,0.870988874586245,0.8933776204486944,0.013697167387548092,0.8680787091591068,5214330,0.015696661774980657,0.11924662270272912,5975511,380686740,88831,0.010600850542326118,4164450,0.8680787091591068,0.039345921832215525,15456696,0.147384130448722,0.007028956133716348,2761263,0.11924662270272912,0.017131475442285674,6729948,0.11924662270272912,directional_discrepancies_not_robustly_ordered,392841120,91523,91523,True
numeric_logistic_platt,w03_2012m03_m08,5,4,5,primary_oot,6579,5922,5922,0.1474080565028807,0.4387428023626731,0.1474080565028807,0.8525631648674324,pooled_15_issue_months,ALL,115768,112176,3592,0.1474005344741203,1.0,0.8058713502545035,0.9001367989056087,0.8920981315076308,0.8792930688964136,0.8954460645428789,12104,0,1870,12104,13974,0.8920981315076308,0.8792930688964136,0.8954460645428789,0.0835480511277861,0.24159884221833294,61658955,0.0010214552429922024,0.14781518678123698,753840,738005904,118724,0.07858985210489956,59856992,0.24159884221833294,0.10240085524551101,77992349,0.25839958990867595,0.0008577096748439198,653264,0.14781518678123698,0.004669547122926451,3556503,0.7691459786146206,larger_target_residual_discrepancy_dominates,761637672,122315,122315,True
numeric_logistic_platt,w04_2012m04_m09,5,0,1,primary_oot,2062,1857,1857,0.002386024381188275,0.05685523183463916,0.002386024381188275,0.9928851171733388,pooled_15_issue_months,ALL,48646,47005,1641,1.9895529665330944e-46,0.05685572872722188,0.05568070201998956,0.9005819592628516,0.8797787469418147,0.8501007277062862,0.8820663569461004,5651,86,1641,5737,7292,0.8797787469418147,0.8501007277062862,0.8820663569461004,0.037773825782200565,0.05681985089275921,3661202,0.1344409364379277,0.028484830845472944,13030595,96924310,49064,0.03511321304495077,3522138,0.05681985089275921,0.06882615963870976,6903818,0.05681985089275921,0.12835161029744652,12874700,0.028484830845472944,0.13527920968896895,13569594,0.028484830845472944,smaller_target_residual_discrepancy_dominates,100308052,50705,50705,True
numeric_logistic_platt,w04_2012m04_m09,5,1,2,primary_oot,2940,2647,2647,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,pooled_15_issue_months,ALL,55311,53433,1878,0.0568571700886653,0.08138658096214542,0.08070500908633652,0.9003401360544218,0.8844908577096551,0.8544593299705303,0.8874726546256622,6172,52,1878,6224,8050,0.8844908577096551,0.8544593299705303,0.8874726546256622,0.021129512947169773,0.06631961913545789,3319299,0.00036776936365473143,0.05689188487247411,57774,157093020,56373,0.020081088789586452,3265473,0.06631961913545789,0.05080991012231763,8262420,0.08137832716168882,0.00033218472614407804,54018,0.05689188487247411,0.00033218472614407804,54018,0.05689188487247411,larger_target_residual_discrepancy_dominates,162614340,58251,58251,True
numeric_logistic_platt,w04_2012m04_m09,5,2,3,primary_oot,3594,3236,3236,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,pooled_15_issue_months,ALL,70157,67884,2273,0.08138695513763687,0.10796436707493234,0.8947818688022484,0.9003895381190874,0.8937010193860114,0.8679105434953034,0.8971449748421397,7216,0,2051,7216,9267,0.8937010193860114,0.8679105434953034,0.8971449748421397,0.014341881845186363,0.1070491039793957,3499062,0.025617819615490593,0.09265280124381255,6250110,243975096,71478,0.010561343022929359,2662982,0.1070491039793957,0.04187682116481114,10559000,0.1070491039793957,0.014058364953922528,3544736,0.08931910939704607,0.027099526494075467,6832990,0.09265280124381255,directional_discrepancies_not_robustly_ordered,252144258,73751,73751,True
numeric_logistic_platt,w04_2012m04_m09,5,3,4,primary_oot,5235,4713,4713,0.10799724490560364,0.14738901983575323,0.10799724490560364,0.8919840271397129,pooled_15_issue_months,ALL,87008,84316,2692,0.10796497711019284,0.14739896553634993,0.8645731565389918,0.9002865329512894,0.8860358650789886,0.8665525009194557,0.8895618793674145,9609,0,2002,9609,11611,0.8860358650789886,0.8665525009194557,0.8895618793674145,0.017322409222086395,0.147384130448722,7646012,0.019822387359545637,0.11923817901891182,8749488,441394260,89551,0.012523629659761,5704349,0.855534697055633,0.04330534394316692,19725016,0.147384130448722,0.011450055378104415,5215350,0.11840921797034355,0.021261971365673583,9684549,0.11923817901891182,directional_discrepancies_not_robustly_ordered,455486880,92243,92243,True
numeric_logistic_platt,w04_2012m04_m09,5,4,5,primary_oot,7936,7144,7144,0.1474080565028807,0.4387428023626731,0.1474080565028807,0.8525631648674324,pooled_15_issue_months,ALL,115768,112176,3592,0.1474005344741203,1.0,0.8056165785472097,0.9002016129032258,0.8916524033661389,0.8787834289268192,0.8950141662635616,12154,0,1879,12154,14033,0.8916524033661389,0.8787834289268192,0.8950141662635616,0.08448764340943495,0.24159884221833294,75213328,0.0015407995097565577,0.1480670792601577,1371664,890228736,120081,0.07952944438654841,73066472,0.24159884221833294,0.10388048761594379,95438624,0.26609533184262435,0.0012857768512553472,1181288,0.1480670792601577,0.004915185278788946,4515752,0.7691459786146206,larger_target_residual_discrepancy_dominates,918734848,123672,123672,True
numeric_logistic_platt,w05_2012m05_m10,5,0,1,primary_oot,2151,1937,1937,0.002386024381188275,0.05685523183463916,0.002386024381188275,0.9928851171733388,pooled_15_issue_months,ALL,48646,47005,1641,1.9895529665330944e-46,0.05685572872722188,0.05578939611884056,0.900511390051139,0.8837357727901287,0.8539242692102126,0.8860749085227974,5465,77,1641,5542,7106,0.8837357727901287,0.8539242692102126,0.8860749085227974,0.031131301451604775,0.05681985089275921,3147616,0.13348032502551363,0.02906367274176444,13495896,101107755,49153,0.029533557677279627,3090319,0.9606299875349127,0.06218363530811397,6506743,0.05681985089275921,0.12714268929816072,13303899,0.02906367274176444,0.13425529876245376,14048145,0.02906367274176444,smaller_target_residual_discrepancy_dominates,104637546,50794,50794,True
numeric_logistic_platt,w05_2012m05_m10,5,1,2,primary_oot,3070,2764,2764,0.056870063626354654,0.08137832716168882,0.056870063626354654,0.943062055842866,pooled_15_issue_months,ALL,55311,53433,1878,0.0568571700886653,0.08138658096214542,0.08070853216062145,0.9003257328990228,0.8846031478674228,0.8545678074885646,0.8875811321436966,6166,52,1878,6218,8044,0.8846031478674228,0.8545678074885646,0.8875811321436966,0.01929343033691132,0.9205575310468543,3164881,0.0003965756744526663,0.05689188487247411,65054,164039310,56503,0.016614415484323557,2821207,0.9205575310468543,0.049781746413837494,8453178,0.08137832716168882,0.0003609910369420129,61298,0.05689188487247411,0.0013773700232331519,233884,0.07614193912533819,larger_target_residual_discrepancy_dominates,169804770,58381,58381,True
numeric_logistic_platt,w05_2012m05_m10,5,2,3,primary_oot,3987,3590,3590,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,pooled_15_issue_months,ALL,70157,67884,2273,0.08138695513763687,0.10796436707493234,0.89330390881681,0.9004263857536995,0.8861587413823582,0.8588879228017161,0.8898470573143094,7728,0,2172,7728,9900,0.8861587413823582,0.8588879228017161,0.8898470573143094,0.019198232597820237,0.1070491039793957,5196069,0.021098666121852003,0.09255115434821441,5710428,270653508,71871,0.015417693775563231,4312575,0.1070491039793957,0.04730725428505136,13232594,0.10777520194125274,0.009079185217315398,2539593,0.09255115434821441,0.022654502884477894,6336826,0.09255889809880533,directional_discrepancies_not_robustly_ordered,279715959,74144,74144,True
numeric_logistic_platt,w05_2012m05_m10,5,3,4,primary_oot,5907,5318,5318,0.10799115489311259,0.14738901983575323,0.10799115489311259,0.8919840271397129,pooled_15_issue_months,ALL,87008,84316,2692,0.10796497711019284,0.14739896553634993,0.8633439810939889,0.9002877941425428,0.8811139048341952,0.8607254505332843,0.8847922030158146,10024,0,2094,10024,12118,0.8811139048341952,0.8607254505332843,0.8847922030158146,0.02481947501773159,0.1472966719313126,12361454,0.01925222609925355,0.11920717332849641,9588660,498054612,90223,0.019865398817132018,10209946,0.1472966719313126,0.05075910974026552,26087962,0.1472966719313126,0.011067817413628292,5688374,0.11840921797034355,0.02070233385776707,10640094,0.11920717332849641,directional_discrepancies_not_robustly_ordered,513956256,92915,92915,True
numeric_logistic_platt,w05_2012m05_m10,5,4,5,primary_oot,9155,8241,8241,0.1474080565028807,0.4387428023626731,0.1474080565028807,0.8525631648674324,pooled_15_issue_months,ALL,115768,112176,3592,0.1474005344741203,1.0,0.8048975884461733,0.9001638448935008,0.8901904150620453,0.8772026812245179,0.893597539907401,12318,0,1898,12318,14216,0.8901904150620453,0.8772026812245179,0.893597539907401,0.08602748754570819,0.2601198573485486,88347759,0.000525003970899751,0.1477421808512257,539164,1026971280,121300,0.08063127799884973,85457547,0.2601198573485486,0.1060960005473951,112446487,0.2601198573485486,0.00044359986852554053,470152,0.14741341474128192,0.0007667758349520752,812672,0.1477421808512257,larger_target_residual_discrepancy_dominates,1059856040,124891,124891,True
numeric_logistic_platt,w06_2012m06_m11,5,0,1,primary_oot,2160,1945,1945,0.002386024381188275,0.05685523183463916,0.002386024381188275,0.9928851171733388,pooled_15_issue_months,ALL,48646,47005,1641,1.9895529665330944e-46,0.05685572872722188,0.05580733474546511,0.9004629629629629,0.8842250824380385,0.8543970727295153,0.8865682687168523,5442,76,1641,5518,7083,0.8842250824380385,0.8543970727295153,0.8865682687168523,0.031369101789801714,0.9453468101253362,3184930,0.13097567437664237,0.028484830845472944,13298065,101530800,49162,0.02896781890635445,3043804,0.9453468101253362,0.061697756733833695,6482914,0.9432709730326552,0.12492921270981132,13126982,0.028343436872266013,0.1318139476276836,13850398,0.028484830845472944,smaller_target_residual_discrepancy_dominates,105075360,50803,50803,True
numeric_logistic_platt,w06_2012m06_m11,5,1,2,primary_oot,3184,2867,2867,0.05685617736375582,0.08137832716168882,0.05685617736375582,0.9426787323110813,pooled_15_issue_months,ALL,55311,53433,1878,0.0568571700886653,0.08138658096214542,0.08080020689162984,0.9004396984924623,0.8888514588362997,0.8586718735875323,0.8917936757606986,5939,46,1878,5985,7817,0.8888514588362997,0.8586718735875323,0.8917936757606986,0.01627088147867893,0.91997274923614,2768176,0.006560357323457818,0.060106624130934885,1116118,170130672,56617,0.013500363272492346,2377552,0.91997274923614,0.04678738015800832,8239736,0.08123656360003673,0.002989184773281533,526426,0.060106624130934885,0.006984773354214801,1230090,0.060106624130934885,larger_target_residual_discrepancy_dominates,176110224,58495,58495,True
numeric_logistic_platt,w06_2012m06_m11,5,2,3,primary_oot,4335,3903,3903,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.9186061511917265,pooled_15_issue_months,ALL,70157,67884,2273,0.08138695513763687,0.10796436707493234,0.8928429613469422,0.9003460207612457,0.8836986624241353,0.8559373975512066,0.8874666818706616,7895,0,2212,7895,10107,0.8836986624241353,0.8559373975512066,0.8874666818706616,0.020019934270123736,0.1070491039793957,5891409,0.023011420458959198,0.09223392837106441,6771735,294277140,72219,0.01623939544786673,4938897,0.1070491039793957,0.04814214761918313,14641500,0.10777520194125274,0.0113541848691678,3453155,0.09223392837106441,0.024608905263214312,7484321,0.09405462625856256,directional_discrepancies_not_robustly_ordered,304130595,74492,74492,True
numeric_logistic_platt,w06_2012m06_m11,5,3,4,primary_oot,6610,5950,5950,0.10798422283246191,0.14739614419456076,0.10798422283246191,0.8919840271397129,pooled_15_issue_months,ALL,87008,84316,2692,0.10796497711019284,0.14739896553634993,0.8615126151660237,0.9001512859304085,0.874460363394848,0.8531054615667525,0.8783445200441339,10585,0,2196,10585,12781,0.874460363394848,0.8531054615667525,0.8783445200441339,0.031098553033581115,0.14597089262782886,17332118,0.017101385544862246,0.12115113808973836,9531094,557328760,90926,0.026226976050752842,15083734,0.14597089262782886,0.056852539060869914,32697196,0.14721751698062815,0.007992726702161458,4596800,0.11838452242780083,0.01881173984940401,10819062,0.12115113808973836,larger_target_residual_discrepancy_dominates,575122880,93618,93618,True
