lgd,mean_loss_rate,entropic_oce_theta5,cvar_90_loss_rate,cvar_95_loss_rate,cvar_99_loss_rate,funded_set_repriced_return,weighted_default_rate
0.35,-0.1769746634158451,-0.10861374934097985,0.04921920472209896,0.22477169999999974,0.35,176974.6634158451,0.036449999999999996
0.45,-0.17332966341584513,-0.06652601611672303,0.08566920472209896,0.2976716999999997,0.4499999999999999,173329.6634158451,0.036449999999999996
0.6,-0.16786216341584512,0.01966571307476577,0.14034420472209888,0.4070216999999994,0.5999999999999999,167862.1634158451,0.036449999999999996
