learner,learner_label,window,window_id,taxonomy_groups,score_stratum,conformal_group,alpha,fit_rows,fit_defaults,fit_default_prevalence,finite_sample_rank,boundary_count,phase_boundary_rate,phase_margin,phase_prevalence_at_or_below_boundary,frozen_threshold,threshold_below_half,max_score_below_half_condition,target_candidate_rows,target_score_max,positive_label_boundary,target_max_below_positive_label_boundary,positive_label_excluded_from_every_target_set,target_resolved_rows,target_resolved_misses,resolved_misses_in_exclusion_strata,resolved_misses_all_strata,exclusion_strata_resolved_miss_fraction
numeric_logistic_platt,Numeric logistic,W1,w01_2012m01_m06,5,5,4,0.1,4649,964,0.207356420735642,4185,464,0.099806409980641,500,False,0.8080294405623234,False,True,115768,1.0,0.1919705594376766,False,False,112176,11665,10882,39014,0.2789255139180807
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,1,0,0.1,1712,73,0.0426401869158878,1542,170,0.09929906542056074,-97,True,0.0558035349604413,True,True,48646,0.0568557287272218,0.9441964650395587,True,True,47005,5446,11021,39363,0.2799837410766456
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,2,1,0.1,2585,206,0.0796905222437137,2328,257,0.09941972920696325,-51,True,0.0809745020827268,True,True,55311,0.0813865809621454,0.9190254979172732,True,True,53433,5575,11021,39363,0.2799837410766456
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,3,2,0.1,2960,345,0.116554054054054,2665,295,0.09966216216216216,50,False,0.89610165568957,False,True,70157,0.1079643670749323,0.10389834431042999,False,False,67884,6791,11021,39363,0.2799837410766456
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,4,3,0.1,3925,571,0.1454777070063694,3534,391,0.09961783439490446,180,False,0.8647243677720748,False,True,87008,0.1473989655363499,0.13527563222792516,False,False,84316,9556,11021,39363,0.2799837410766456
numeric_logistic_platt,Numeric logistic,W2,w02_2012m02_m07,5,5,4,0.1,5492,1153,0.2099417334304442,4944,548,0.09978150036416605,605,False,0.8063208460322784,False,True,115768,1.0,0.19367915396772162,False,False,112176,11995,11021,39363,0.2799837410766456
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,1,0,0.1,1945,80,0.0411311053984575,1752,193,0.09922879177377893,-113,True,0.0557623096810253,True,True,48646,0.0568557287272218,0.9442376903189746,True,True,47005,5504,11221,39466,0.284320681092586
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,2,1,0.1,2758,205,0.0743292240754169,2484,274,0.09934735315445975,-69,True,0.0809073660956201,True,True,55311,0.0813865809621454,0.9190926339043799,True,True,53433,5717,11221,39466,0.284320681092586
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,3,2,0.1,3252,366,0.1125461254612546,2928,324,0.0996309963099631,42,False,0.8958192511745544,False,True,70157,0.1079643670749323,0.10418074882544559,False,False,67884,6864,11221,39466,0.284320681092586
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,4,3,0.1,4515,663,0.146843853820598,4065,450,0.09966777408637874,213,False,0.8655596934660833,False,True,87008,0.1473989655363499,0.1344403065339167,False,False,84316,9277,11221,39466,0.284320681092586
numeric_logistic_platt,Numeric logistic,W3,w03_2012m03_m08,5,5,4,0.1,6579,1375,0.2089983280133759,5922,657,0.09986320109439124,718,False,0.8058713502545035,False,True,115768,1.0,0.19412864974549648,False,False,112176,12104,11221,39466,0.284320681092586
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,1,0,0.1,2062,83,0.0402521823472356,1857,205,0.0994180407371484,-122,True,0.0556807020199895,True,True,48646,0.0568557287272218,0.9443192979800105,True,True,47005,5651,11823,40802,0.28976520758786334
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,2,1,0.1,2940,200,0.0680272108843537,2647,293,0.09965986394557823,-93,True,0.0807050090863365,True,True,55311,0.0813865809621454,0.9192949909136635,True,True,53433,6172,11823,40802,0.28976520758786334
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,3,2,0.1,3594,391,0.1087924318308291,3236,358,0.09961046188091263,33,False,0.8947818688022484,False,True,70157,0.1079643670749323,0.10521813119775159,False,False,67884,7216,11823,40802,0.28976520758786334
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,4,3,0.1,5235,748,0.1428844317096466,4713,522,0.0997134670487106,226,False,0.8645731565389918,False,True,87008,0.1473989655363499,0.1354268434610082,False,False,84316,9609,11823,40802,0.28976520758786334
numeric_logistic_platt,Numeric logistic,W4,w04_2012m04_m09,5,5,4,0.1,7936,1653,0.2082913306451612,7144,792,0.09979838709677419,861,False,0.8056165785472097,False,True,115768,1.0,0.1943834214527903,False,False,112176,12154,11823,40802,0.28976520758786334
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,1,0,0.1,2151,101,0.0469549046954904,1937,214,0.099488609948861,-113,True,0.0557893961188405,True,True,48646,0.0568557287272218,0.9442106038811595,True,True,47005,5465,11631,41701,0.2789141747200307
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,2,1,0.1,3070,212,0.0690553745928338,2764,306,0.0996742671009772,-94,True,0.0807085321606214,True,True,55311,0.0813865809621454,0.9192914678393787,True,True,53433,6166,11631,41701,0.2789141747200307
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,3,2,0.1,3987,412,0.1033358414848256,3590,397,0.09957361424630047,15,False,0.89330390881681,False,True,70157,0.1079643670749323,0.10669609118319001,False,False,67884,7728,11631,41701,0.2789141747200307
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,4,3,0.1,5907,801,0.1356018283392585,5318,589,0.09971220585745726,212,False,0.8633439810939889,False,True,87008,0.1473989655363499,0.1366560189060111,False,False,84316,10024,11631,41701,0.2789141747200307
numeric_logistic_platt,Numeric logistic,W5,w05_2012m05_m10,5,5,4,0.1,9155,1866,0.2038230475150191,8241,914,0.09983615510649918,952,False,0.8048975884461733,False,True,115768,1.0,0.19510241155382668,False,False,112176,12318,11631,41701,0.2789141747200307
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,1,0,0.1,2160,103,0.0476851851851851,1945,215,0.09953703703703703,-112,True,0.0558073347454651,True,True,48646,0.0568557287272218,0.9441926652545349,True,True,47005,5442,11381,42667,0.2667401035929407
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,2,1,0.1,3184,231,0.0725502512562814,2867,317,0.09956030150753768,-86,True,0.0808002068916298,True,True,55311,0.0813865809621454,0.9191997931083702,True,True,53433,5939,11381,42667,0.2667401035929407
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,3,2,0.1,4335,443,0.1021914648212226,3903,432,0.09965397923875433,11,False,0.8928429613469422,False,True,70157,0.1079643670749323,0.10715703865305781,False,False,67884,7895,11381,42667,0.2667401035929407
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,4,3,0.1,6610,860,0.1301059001512859,5950,660,0.09984871406959153,200,False,0.8615126151660237,False,True,87008,0.1473989655363499,0.13848738483397627,False,False,84316,10585,11381,42667,0.2667401035929407
numeric_logistic_platt,Numeric logistic,W6,w06_2012m06_m11,5,5,4,0.1,10396,2048,0.1969988457098884,9358,1038,0.09984609465178915,1010,False,0.8023477375876491,False,True,115768,1.0,0.1976522624123509,False,False,112176,12806,11381,42667,0.2667401035929407
numeric_logistic_platt,Numeric logistic,W7,w07_2012m07_m12,5,1,0,0.1,2122,104,0.0490103675777568,1911,211,0.0994344957587182,-107,True,0.0557164094567131,True,True,48646,0.0568557287272218,0.9442835905432869,True,True,47005,5595,20173,44716,0.4511360586814563
numeric_logistic_platt,Numeric logistic,W7,w07_2012m07_m12,5,2,1,0.1,3332,226,0.0678271308523409,3000,332,0.09963985594237695,-106,True,0.0807156622296755,True,True,55311,0.0813865809621454,0.9192843377703245,True,True,53433,6153,20173,44716,0.4511360586814563
numeric_logistic_platt,Numeric logistic,W7,w07_2012m07_m12,5,3,2,0.1,4645,444,0.0955866523143164,4182,463,0.09967707212055975,-19,True,0.107864252044333,True,True,70157,0.1079643670749323,0.892135747955667,True,True,67884,8425,20173,44716,0.4511360586814563
numeric_logistic_platt,Numeric logistic,W7,w07_2012m07_m12,5,4,3,0.1,7070,867,0.1226308345120226,6364,706,0.09985855728429986,161,False,0.8600412333216553,False,True,87008,0.1473989655363499,0.13995876667834473,False,False,84316,11107,20173,44716,0.4511360586814563
numeric_logistic_platt,Numeric logistic,W7,w07_2012m07_m12,5,5,4,0.1,11242,2123,0.1888454011741683,10119,1123,0.099893257427504,1000,False,0.7990143068958951,False,False,115768,1.0,0.20098569310410486,False,False,112176,13436,20173,44716,0.4511360586814563
numeric_logistic_platt,Numeric logistic,W8,w08_2012m08_2013m01,5,1,0,0.1,2116,107,0.0505671077504725,1906,210,0.09924385633270322,-103,True,0.0557368200356067,True,True,48646,0.0568557287272218,0.9442631799643934,True,True,47005,5551,20702,46246,0.4476495264455304
numeric_logistic_platt,Numeric logistic,W8,w08_2012m08_2013m01,5,2,1,0.1,3363,213,0.063336306868867,3028,335,0.09961344038061255,-122,True,0.0806767179867205,True,True,55311,0.0813865809621454,0.9193232820132795,True,True,53433,6232,20702,46246,0.4476495264455304
numeric_logistic_platt,Numeric logistic,W8,w08_2012m08_2013m01,5,3,2,0.1,4765,412,0.0864637985309548,4290,475,0.09968520461699895,-63,True,0.1076334659451168,True,True,70157,0.1079643670749323,0.8923665340548832,True,True,67884,8919,20702,46246,0.4476495264455304
numeric_logistic_platt,Numeric logistic,W8,w08_2012m08_2013m01,5,4,3,0.1,7477,880,0.1176942624047077,6731,746,0.09977263608399091,134,False,0.8586477692753473,False,True,87008,0.1473989655363499,0.14135223072465275,False,False,84316,11537,20702,46246,0.4476495264455304
numeric_logistic_platt,Numeric logistic,W8,w08_2012m08_2013m01,5,5,4,0.1,12408,2233,0.1799645390070922,11169,1239,0.0998549323017408,994,False,0.7957866017565826,False,False,115768,1.0,0.20421339824341744,False,False,112176,14007,20702,46246,0.4476495264455304
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W1,w01_2012m01_m06,5,1,0,0.1,1800,87,0.0483333333333333,1621,179,0.09944444444444445,-92,True,0.0562784705064006,True,True,39047,0.0574591961190722,0.9437215294935994,True,True,37814,4219,10956,39024,0.28075030750307506
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W1,w01_2012m01_m06,5,2,1,0.1,2687,236,0.0878302940081875,2420,267,0.09936732415333085,-31,True,0.0819156326553255,True,True,58224,0.0821438244860562,0.9180843673446745,True,True,56371,6737,10956,39024,0.28075030750307506
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W1,w01_2012m01_m06,5,3,2,0.1,3101,379,0.1222186391486617,2792,309,0.09964527571751049,70,False,0.8967211272446106,False,True,72677,0.1077429098268527,0.10327887275538938,False,False,70244,7882,10956,39024,0.28075030750307506
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W1,w01_2012m01_m06,5,4,3,0.1,3484,511,0.146670493685419,3137,347,0.09959816303099885,164,False,0.8685932743510872,False,True,87156,0.1445720605200189,0.13140672564891276,False,False,84389,9186,10956,39024,0.28075030750307506
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W1,w01_2012m01_m06,5,5,4,0.1,3876,831,0.2143962848297213,3490,386,0.09958720330237358,445,False,0.8157327967164133,False,False,119786,0.6610262139333022,0.1842672032835867,False,False,115996,11000,10956,39024,0.28075030750307506
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W2,w02_2012m02_m07,5,1,0,0.1,1857,90,0.048465266558966,1673,184,0.0990845449649973,-94,True,0.0562652379420531,True,True,39047,0.0574591961190722,0.9437347620579469,True,True,37814,4248,10789,38482,0.28036484590198013
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W2,w02_2012m02_m07,5,2,1,0.1,2863,262,0.0915123995808592,2578,285,0.09954593084177436,-23,True,0.0820121647274353,True,True,58224,0.0821438244860562,0.9179878352725647,True,True,56371,6541,10789,38482,0.28036484590198013
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W2,w02_2012m02_m07,5,3,2,0.1,3436,412,0.119906868451688,3094,342,0.09953434225844005,70,False,0.896869508626507,False,True,72677,0.1077429098268527,0.10313049137349295,False,False,70244,7815,10789,38482,0.28036484590198013
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W2,w02_2012m02_m07,5,4,3,0.1,3989,608,0.152419152669842,3591,398,0.0997743795437453,210,False,0.8699044158877978,False,True,87156,0.1445720605200189,0.13009558411220223,False,False,84389,8767,10789,38482,0.28036484590198013
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W2,w02_2012m02_m07,5,5,4,0.1,4529,976,0.2155001103996467,4077,452,0.09980128063590196,524,False,0.8151935626412361,False,False,119786,0.6610262139333022,0.1848064373587639,False,False,115996,11111,10789,38482,0.28036484590198013
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W3,w03_2012m03_m08,5,1,0,0.1,2047,91,0.0444553004396678,1844,203,0.0991695163654128,-112,True,0.0561517797142081,True,True,39047,0.0574591961190722,0.9438482202857919,True,True,37814,4412,11218,39039,0.2873536719690566
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W3,w03_2012m03_m08,5,2,1,0.1,3126,270,0.0863723608445297,2815,311,0.09948816378758797,-41,True,0.0818851197896118,True,True,58224,0.0821438244860562,0.9181148802103882,True,True,56371,6806,11218,39039,0.2873536719690566
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W3,w03_2012m03_m08,5,3,2,0.1,3850,458,0.1189610389610389,3466,384,0.09974025974025974,74,False,0.896512264438827,False,True,72677,0.1077429098268527,0.10348773556117297,False,False,70244,7946,11218,39039,0.2873536719690566
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W3,w03_2012m03_m08,5,4,3,0.1,4669,712,0.1524951809809381,4203,466,0.09980723923752409,246,False,0.8696102851887344,False,True,87156,0.1445720605200189,0.1303897148112656,False,False,84389,8875,11218,39039,0.2873536719690566
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W3,w03_2012m03_m08,5,5,4,0.1,5357,1158,0.2161657644203845,4823,534,0.09968265820421877,624,False,0.8157350170065134,False,False,119786,0.6610262139333022,0.1842649829934866,False,False,115996,11000,11218,39039,0.2873536719690566
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W4,w04_2012m04_m09,5,1,0,0.1,2138,86,0.0402245088868101,1926,212,0.09915809167446211,-126,True,0.0559854839856034,True,True,39047,0.0574591961190722,0.9440145160143966,True,True,37814,4672,11840,40005,0.29596300462442193
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W4,w04_2012m04_m09,5,2,1,0.1,3345,263,0.0786248131539611,3012,333,0.09955156950672646,-70,True,0.0817146123877533,True,True,58224,0.0821438244860562,0.9182853876122468,True,True,56371,7168,11840,40005,0.29596300462442193
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W4,w04_2012m04_m09,5,3,2,0.1,4375,510,0.1165714285714285,3939,436,0.09965714285714286,74,False,0.8958041623819291,False,True,72677,0.1077429098268527,0.10419583761807094,False,False,70244,8204,11840,40005,0.29596300462442193
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W4,w04_2012m04_m09,5,4,3,0.1,5417,821,0.1515599040059073,4877,540,0.09968617315857485,281,False,0.8691427808239305,False,True,87156,0.1445720605200189,0.13085721917606952,False,False,84389,9025,11840,40005,0.29596300462442193
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W4,w04_2012m04_m09,5,5,4,0.1,6492,1395,0.2148798521256931,5844,648,0.09981515711645102,747,False,0.8160345634197681,False,False,119786,0.6610262139333022,0.1839654365802319,False,False,115996,10936,11840,40005,0.29596300462442193
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W5,w05_2012m05_m10,5,1,0,0.1,2207,96,0.0434979610330765,1988,219,0.09922972360670594,-123,True,0.0559365767313618,True,True,39047,0.0574591961190722,0.9440634232686382,True,True,37814,4768,12102,40966,0.29541571058926913
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W5,w05_2012m05_m10,5,2,1,0.1,3562,273,0.0766423357664233,3207,355,0.09966311061201572,-82,True,0.0816383237300672,True,True,58224,0.0821438244860562,0.9183616762699328,True,True,56371,7334,12102,40966,0.29541571058926913
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W5,w05_2012m05_m10,5,3,2,0.1,4834,535,0.1106743897393462,4352,482,0.09971038477451385,53,False,0.8946440723920189,False,True,72677,0.1077429098268527,0.10535592760798107,False,False,70244,8722,12102,40966,0.29541571058926913
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W5,w05_2012m05_m10,5,4,3,0.1,6197,929,0.1499112473777634,5579,618,0.09972567371308698,311,False,0.8690455913227577,False,True,87156,0.1445720605200189,0.13095440867724228,False,False,84389,9053,12102,40966,0.29541571058926913
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W5,w05_2012m05_m10,5,5,4,0.1,7470,1559,0.2087014725568942,6724,746,0.0998661311914324,813,False,0.8153107438061385,False,False,119786,0.6610262139333022,0.18468925619386145,False,False,115996,11089,12102,40966,0.29541571058926913
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W6,w06_2012m06_m11,5,1,0,0.1,2184,93,0.0425824175824175,1967,217,0.09935897435897435,-124,True,0.0561761851653184,True,True,39047,0.0574591961190722,0.9438238148346816,True,True,37814,4384,11426,41193,0.2773772242856796
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W6,w06_2012m06_m11,5,2,1,0.1,3788,298,0.0786694825765575,3411,377,0.09952481520591341,-79,True,0.0817744277042999,True,True,58224,0.0821438244860562,0.9182255722957001,True,True,56371,7042,11426,41193,0.2773772242856796
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W6,w06_2012m06_m11,5,3,2,0.1,5307,587,0.1106086301111739,4778,529,0.09967966836254004,58,False,0.8947444535675064,False,True,72677,0.1077429098268527,0.10525554643249357,False,False,70244,8670,11426,41193,0.2773772242856796
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W6,w06_2012m06_m11,5,4,3,0.1,6917,1006,0.1454387740349862,6227,690,0.09975422871186931,316,False,0.8678973635862652,False,True,87156,0.1445720605200189,0.13210263641373476,False,False,84389,9457,11426,41193,0.2773772242856796
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W6,w06_2012m06_m11,5,5,4,0.1,8489,1701,0.2003769584167746,7641,848,0.09989398044528212,853,False,0.8127864808444741,False,False,119786,0.6610262139333022,0.18721351915552586,False,False,115996,11640,11426,41193,0.2773772242856796
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W7,w07_2012m07_m12,5,1,0,0.1,2162,96,0.0444033302497687,1947,215,0.09944495837187789,-119,True,0.0562269548779351,True,True,39047,0.0574591961190722,0.943773045122065,True,True,37814,4311,11436,43205,0.2646915866219188
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W7,w07_2012m07_m12,5,2,1,0.1,3889,294,0.0755978400617125,3501,388,0.09976857804062741,-94,True,0.0817358001559059,True,True,58224,0.0821438244860562,0.9182641998440941,True,True,56371,7125,11436,43205,0.2646915866219188
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W7,w07_2012m07_m12,5,3,2,0.1,5630,592,0.1051509769094138,5068,562,0.09982238010657193,30,False,0.893511369618807,False,True,72677,0.1077429098268527,0.10648863038119305,False,False,70244,9183,11436,43205,0.2646915866219188
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W7,w07_2012m07_m12,5,4,3,0.1,7379,1021,0.138365632199485,6642,737,0.0998780322536929,284,False,0.8664332183519763,False,True,87156,0.1445720605200189,0.1335667816480237,False,False,84389,9940,11436,43205,0.2646915866219188
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W7,w07_2012m07_m12,5,5,4,0.1,9351,1761,0.1883221045877446,8417,934,0.09988236552240402,827,False,0.8076722391544042,False,False,119786,0.6610262139333022,0.19232776084559577,False,False,115996,12646,11436,43205,0.2646915866219188
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W8,w08_2012m08_2013m01,5,1,0,0.1,2101,91,0.0433127082341742,1892,209,0.09947643979057591,-118,True,0.0562482271334287,True,True,39047,0.0574591961190722,0.9437517728665713,True,True,37814,4275,11607,45771,0.2535885167464115
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W8,w08_2012m08_2013m01,5,2,1,0.1,3866,280,0.0724262803931712,3481,385,0.09958613554061045,-105,True,0.0816390586568008,True,True,58224,0.0821438244860562,0.9183609413431992,True,True,56371,7332,11607,45771,0.2535885167464115
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W8,w08_2012m08_2013m01,5,3,2,0.1,5786,587,0.1014517801590045,5209,577,0.0997234704459039,10,False,0.8925654416058487,False,True,72677,0.1077429098268527,0.10743455839415128,False,False,70244,9524,11607,45771,0.2535885167464115
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W8,w08_2012m08_2013m01,5,4,3,0.1,7886,1036,0.1313720517372558,7099,787,0.09979710880040578,249,False,0.864106904988743,False,True,87156,0.1445720605200189,0.13589309501125701,False,False,84389,10794,11607,45771,0.2535885167464115
woe_scorecard_borrower_platt,Pricing-excluded application WOE scorecard,W8,w08_2012m08_2013m01,5,5,4,0.1,10490,1851,0.1764537654909437,9442,1048,0.09990467111534795,803,False,0.8011946341431034,False,False,119786,0.6610262139333022,0.19880536585689657,False,False,115996,13846,11607,45771,0.2535885167464115
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W1,w01_2012m01_m06,5,1,0,0.1,1821,86,0.0472267984623833,1640,181,0.09939593629873696,-95,True,0.0517057704116148,True,True,35138,0.0530720606166981,0.9482942295883852,True,True,33946,3612,10207,39911,0.2557440304677908
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W1,w01_2012m01_m06,5,2,1,0.1,2510,209,0.0832669322709163,2260,250,0.099601593625498,-41,True,0.0826220035268752,True,True,64651,0.0829817482010331,0.9173779964731248,True,True,62524,6595,10207,39911,0.2557440304677908
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W1,w01_2012m01_m06,5,3,2,0.1,3065,365,0.1190864600326264,2760,305,0.09951060358890701,60,False,0.8928580899872146,False,True,83959,0.111570375852346,0.10714191001278539,False,False,81210,9493,10207,39911,0.2557440304677908
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W1,w01_2012m01_m06,5,4,3,0.1,3565,533,0.1495091164095371,3210,355,0.09957924263674614,178,False,0.866169924727429,False,True,90040,0.1469666362773201,0.13383007527257096,False,False,87174,10006,10207,39911,0.2557440304677908
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W1,w01_2012m01_m06,5,5,4,0.1,3987,851,0.2134436919989967,3590,397,0.09957361424630047,454,False,0.820632533454388,False,False,103102,0.5556331471939644,0.17936746654561198,False,False,99960,10205,10207,39911,0.2557440304677908
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W2,w02_2012m02_m07,5,1,0,0.1,1894,88,0.0464625131995776,1706,188,0.09926082365364308,-100,True,0.0517057704116148,True,True,35138,0.0530720606166981,0.9482942295883852,True,True,33946,3612,10226,39493,0.2589319626262882
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W2,w02_2012m02_m07,5,2,1,0.1,2582,213,0.0824941905499612,2325,257,0.09953524399690163,-44,True,0.0826145334913069,True,True,64651,0.0829817482010331,0.9173854665086931,True,True,62524,6614,10226,39493,0.2589319626262882
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W2,w02_2012m02_m07,5,3,2,0.1,3378,407,0.12048549437537,3042,336,0.0994671403197158,71,False,0.8932714582951211,False,True,83959,0.111570375852346,0.10672854170487889,False,False,81210,9327,10226,39493,0.2589319626262882
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W2,w02_2012m02_m07,5,4,3,0.1,4156,641,0.1542348411934552,3742,414,0.09961501443695861,227,False,0.8667622645945511,False,True,90040,0.1469666362773201,0.13323773540544892,False,False,87174,9751,10226,39493,0.2589319626262882
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W2,w02_2012m02_m07,5,5,4,0.1,4664,999,0.2141938250428816,4199,465,0.09969982847341338,534,False,0.820704425291185,False,True,103102,0.5556331471939644,0.17929557470881496,False,False,99960,10189,10226,39493,0.2589319626262882
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W3,w03_2012m03_m08,5,1,0,0.1,2104,92,0.0437262357414448,1895,209,0.09933460076045628,-117,True,0.0517679585364495,True,True,35138,0.0530720606166981,0.9482320414635506,True,True,33946,3510,10225,40243,0.2540814551599036
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W3,w03_2012m03_m08,5,2,1,0.1,2710,220,0.081180811808118,2440,270,0.0996309963099631,-50,True,0.0825729623783634,True,True,64651,0.0829817482010331,0.9174270376216366,True,True,62524,6715,10225,40243,0.2540814551599036
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W3,w03_2012m03_m08,5,3,2,0.1,3761,428,0.1137995214038819,3386,375,0.09970752459452273,53,False,0.8917448503721951,False,True,83959,0.111570375852346,0.10825514962780491,False,False,81210,9969,10225,40243,0.2540814551599036
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W3,w03_2012m03_m08,5,4,3,0.1,4941,760,0.1538150172029953,4448,493,0.09977737300141672,267,False,0.866522684784726,False,True,90040,0.1469666362773201,0.13347731521527395,False,False,87174,9860,10225,40243,0.2540814551599036
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W3,w03_2012m03_m08,5,5,4,0.1,5533,1189,0.2148924634014097,4981,552,0.09976504608711369,637,False,0.8207075411423037,False,True,103102,0.5556331471939644,0.1792924588576963,False,False,99960,10189,10225,40243,0.2540814551599036
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W4,w04_2012m04_m09,5,1,0,0.1,2199,84,0.0381991814461118,1980,219,0.09959072305593451,-135,True,0.0516245566277867,True,True,35138,0.0530720606166981,0.9483754433722134,True,True,33946,3741,10575,41096,0.25732431380182985
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W4,w04_2012m04_m09,5,2,1,0.1,2864,219,0.0764664804469273,2579,285,0.09951117318435754,-66,True,0.0825220937838191,True,True,64651,0.0829817482010331,0.9174779062161809,True,True,62524,6834,10575,41096,0.25732431380182985
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W4,w04_2012m04_m09,5,3,2,0.1,4218,462,0.1095305832147937,3798,420,0.09957325746799431,42,False,0.8908550637496875,False,True,83959,0.111570375852346,0.10914493625031252,False,False,81210,10421,10575,41096,0.25732431380182985
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W4,w04_2012m04_m09,5,4,3,0.1,5758,877,0.1523098298020146,5184,574,0.09968739145536645,303,False,0.8664095376944709,False,True,90040,0.1469666362773201,0.13359046230552907,False,False,87174,9911,10575,41096,0.25732431380182985
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W4,w04_2012m04_m09,5,5,4,0.1,6728,1433,0.2129904875148632,6057,671,0.09973246135552913,762,False,0.8207075411423037,False,True,103102,0.5556331471939644,0.1792924588576963,False,False,99960,10189,10575,41096,0.25732431380182985
woe_scorecard_platform_platt,Platform-signal WOE scorecard,W5,w05_2012m05_m10,5,1,0,0.1,2281,98,0.0429636124506795,2054,227,0.09951775537045156,-129,True,0.0516643738011466,True,True,35138,0.0530720606166981,0.9483356261988534,True,True,33946,3677,10336,42315,0.24426326361810233
