origin,window_index,window_id,paired_policy_id,scope,metric,lower,upper,direction,evaluated_comparators,nested_scope_independent_replications
2016,3,w03_2012m03_m08,linear-006,broad_stress_exact_frontier,funded_miscoverage,-0.0059902464314740556,0.05767967407766461,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-007,broad_stress_exact_frontier,funded_miscoverage,-0.012739655704933905,0.05093026480420476,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-008,broad_stress_exact_frontier,funded_miscoverage,-0.009169187010509117,0.05450073349862955,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-009,broad_stress_exact_frontier,funded_miscoverage,-0.013067795661763915,0.05060212484737475,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-001,broad_stress_exact_frontier,funded_miscoverage,-0.0066161517378907075,0.05938710210458126,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-002,broad_stress_exact_frontier,funded_miscoverage,-0.01705186580404433,0.048951388038427635,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-003,broad_stress_exact_frontier,funded_miscoverage,-0.006800993457198368,0.0592022603852736,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-004,broad_stress_exact_frontier,funded_miscoverage,-0.011587875642285528,0.05441537820018644,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-005,broad_stress_exact_frontier,funded_miscoverage,-0.0072174372788331165,0.05878581656363885,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-006,broad_stress_exact_frontier,funded_miscoverage,-0.008279770241932272,0.05772348360053969,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-007,broad_stress_exact_frontier,funded_miscoverage,-0.012340643411611174,0.05366261043086079,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-008,broad_stress_exact_frontier,funded_miscoverage,-0.009094250976124818,0.05690900286634715,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-009,broad_stress_exact_frontier,funded_miscoverage,-0.015451742058804674,0.05055151178366729,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-001,broad_stress_exact_frontier,funded_miscoverage,-0.0066161517378907075,0.05958530528175782,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-002,broad_stress_exact_frontier,funded_miscoverage,-0.017092931180190674,0.04910852583945785,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-003,broad_stress_exact_frontier,funded_miscoverage,-0.006827155989070299,0.059374301030578225,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-004,broad_stress_exact_frontier,funded_miscoverage,-0.011479117068174172,0.05472233995147435,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-005,broad_stress_exact_frontier,funded_miscoverage,-0.0072775223250389764,0.05892393469460955,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-006,broad_stress_exact_frontier,funded_miscoverage,-0.008244166298777111,0.05795729072087141,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-007,broad_stress_exact_frontier,funded_miscoverage,-0.01204780253655341,0.054153654483095115,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-008,broad_stress_exact_frontier,funded_miscoverage,-0.009035344597745743,0.05716611242190278,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-009,broad_stress_exact_frontier,funded_miscoverage,-0.015494383734609207,0.05070707328503932,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-001,broad_stress_exact_frontier,funded_miscoverage,-0.0066161517378907075,0.05958530528175782,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-002,broad_stress_exact_frontier,funded_miscoverage,-0.01709219834363168,0.04910925867601684,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-003,broad_stress_exact_frontier,funded_miscoverage,-0.006815206017344089,0.059386251002304435,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-004,broad_stress_exact_frontier,funded_miscoverage,-0.011455520229324057,0.05474593679032447,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-005,broad_stress_exact_frontier,funded_miscoverage,-0.007281732873001823,0.0589197241466467,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-006,broad_stress_exact_frontier,funded_miscoverage,-0.008250631486527271,0.05795082553312125,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-007,broad_stress_exact_frontier,funded_miscoverage,-0.012025347085149296,0.05417610993449923,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-008,broad_stress_exact_frontier,funded_miscoverage,-0.009032801624463183,0.05716865539518534,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-009,broad_stress_exact_frontier,funded_miscoverage,-0.01549297737804567,0.050708479641602855,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-001,broad_stress_exact_frontier,funded_miscoverage,-0.0066161517378907075,0.05958530528175782,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-002,broad_stress_exact_frontier,funded_miscoverage,-0.017146582441032177,0.04905487457861635,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-003,broad_stress_exact_frontier,funded_miscoverage,-0.006857872624387307,0.05934358439526122,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-004,broad_stress_exact_frontier,funded_miscoverage,-0.011336215904641123,0.0548652411150074,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-005,broad_stress_exact_frontier,funded_miscoverage,-0.007358186744915729,0.058843270274732795,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-006,broad_stress_exact_frontier,funded_miscoverage,-0.0082017830742937,0.057999673945354824,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-007,broad_stress_exact_frontier,funded_miscoverage,-0.01191729403211994,0.054284162987528584,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-008,broad_stress_exact_frontier,funded_miscoverage,-0.008293145878695452,0.05790831114095307,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-009,broad_stress_exact_frontier,funded_miscoverage,-0.01554987099497196,0.050651586024676565,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-001,broad_stress_exact_frontier,funded_miscoverage,-0.0014806851276071842,0.06619628682081724,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-002,broad_stress_exact_frontier,funded_miscoverage,0.002296417618815272,0.0699733895672397,guardrail_higher,3067,False
2016,8,w08_2012m08_2013m01,linear-003,broad_stress_exact_frontier,funded_miscoverage,0.010038259382664061,0.07771523133108849,guardrail_higher,3067,False
2016,8,w08_2012m08_2013m01,linear-004,broad_stress_exact_frontier,funded_miscoverage,0.003725000000000034,0.07140197194842446,guardrail_higher,3067,False
2016,8,w08_2012m08_2013m01,linear-005,broad_stress_exact_frontier,funded_miscoverage,-0.0041499999999999315,0.0635269719484245,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-006,broad_stress_exact_frontier,funded_miscoverage,0.005308333333333359,0.07298530528175778,guardrail_higher,3067,False
2016,8,w08_2012m08_2013m01,linear-007,broad_stress_exact_frontier,funded_miscoverage,-0.01284166666666664,0.054835305281757785,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-008,broad_stress_exact_frontier,funded_miscoverage,-0.011141621988213335,0.05653534996021109,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-009,broad_stress_exact_frontier,funded_miscoverage,-0.004308659056519171,0.06336831289190525,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-001,broad_stress_exact_frontier,standardized_payoff,-44150.67674916939,63161.8738425824,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-002,broad_stress_exact_frontier,standardized_payoff,-44061.91221009282,63250.638381658966,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-003,broad_stress_exact_frontier,standardized_payoff,-68798.47553118665,38514.07506056514,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-004,broad_stress_exact_frontier,standardized_payoff,-50661.52569725778,56651.02489449401,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-005,broad_stress_exact_frontier,standardized_payoff,-58244.462601437575,49068.08799031421,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-006,broad_stress_exact_frontier,standardized_payoff,-67414.16072063649,39898.3898711153,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-007,broad_stress_exact_frontier,standardized_payoff,-47113.298787595544,60199.25180415624,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-008,broad_stress_exact_frontier,standardized_payoff,-50571.1119440602,56741.43864769159,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-009,broad_stress_exact_frontier,standardized_payoff,-48619.70450553356,58692.846086218226,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-001,broad_stress_exact_frontier,standardized_payoff,-44176.11649646639,63136.434095285396,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-002,broad_stress_exact_frontier,standardized_payoff,-44179.696168116454,63132.854423635334,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-003,broad_stress_exact_frontier,standardized_payoff,-68888.59491733994,38423.955674411845,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-004,broad_stress_exact_frontier,standardized_payoff,-50559.08666933909,56753.463922412695,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-005,broad_stress_exact_frontier,standardized_payoff,-58307.185556961645,49005.36503479014,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-006,broad_stress_exact_frontier,standardized_payoff,-67367.25710840485,39945.29348334693,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-007,broad_stress_exact_frontier,standardized_payoff,-46675.25519981215,60637.29539193964,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-008,broad_stress_exact_frontier,standardized_payoff,-51937.70441836365,55374.846173388134,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-009,broad_stress_exact_frontier,standardized_payoff,-48752.879172524335,58559.67141922745,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-001,broad_stress_exact_frontier,standardized_payoff,-44159.137346786825,63153.41324496496,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-002,broad_stress_exact_frontier,standardized_payoff,-44106.74700057892,63205.803591172866,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-003,broad_stress_exact_frontier,standardized_payoff,-68777.97907549255,38534.57151625924,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-004,broad_stress_exact_frontier,standardized_payoff,-50613.13853957365,56699.41205217814,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-005,broad_stress_exact_frontier,standardized_payoff,-57456.238488133444,49856.312103618344,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-006,broad_stress_exact_frontier,standardized_payoff,-67402.08144511527,39910.46914663652,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-007,broad_stress_exact_frontier,standardized_payoff,-46869.72433455377,60442.826257198016,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-008,broad_stress_exact_frontier,standardized_payoff,-51989.31516980459,55323.235421947196,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-009,broad_stress_exact_frontier,standardized_payoff,-48665.012858307586,58647.5377334442,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-001,broad_stress_exact_frontier,standardized_payoff,-44114.28658765691,63198.264004094875,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-002,broad_stress_exact_frontier,standardized_payoff,-43988.119584440006,63324.43100731178,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-003,broad_stress_exact_frontier,standardized_payoff,-68694.20773754198,38618.34285420981,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-004,broad_stress_exact_frontier,standardized_payoff,-50839.5844379418,56472.96615380999,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-005,broad_stress_exact_frontier,standardized_payoff,-57308.1614456242,50004.389146127585,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-006,broad_stress_exact_frontier,standardized_payoff,-67455.4057404959,39857.144851255885,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-007,broad_stress_exact_frontier,standardized_payoff,-47643.92178400268,59668.628807749104,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-008,broad_stress_exact_frontier,standardized_payoff,-52118.2082851268,55194.34230662499,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-009,broad_stress_exact_frontier,standardized_payoff,-48534.23285358819,58778.3177381636,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-001,broad_stress_exact_frontier,standardized_payoff,-44078.63124325947,63233.919348492316,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-002,broad_stress_exact_frontier,standardized_payoff,-43888.05955849431,63424.49103325748,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-003,broad_stress_exact_frontier,standardized_payoff,-68621.34890503614,38691.20168671565,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-004,broad_stress_exact_frontier,standardized_payoff,-51009.27032621307,56303.28026553872,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-005,broad_stress_exact_frontier,standardized_payoff,-57162.29701836383,50150.253573387956,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-006,broad_stress_exact_frontier,standardized_payoff,-65757.21455833575,41555.33603341603,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-007,broad_stress_exact_frontier,standardized_payoff,-48241.26227154214,59071.28832020965,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-008,broad_stress_exact_frontier,standardized_payoff,-52190.131968229674,55122.41862352211,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-009,broad_stress_exact_frontier,standardized_payoff,-48421.8263483943,58890.72424335749,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-001,broad_stress_exact_frontier,standardized_payoff,-44072.374858366515,63240.17573338527,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-002,broad_stress_exact_frontier,standardized_payoff,-43891.56130519108,63420.98928656071,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-003,broad_stress_exact_frontier,standardized_payoff,-68653.13153281677,38659.41905893501,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-004,broad_stress_exact_frontier,standardized_payoff,-51045.45455575848,56267.09603599331,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-005,broad_stress_exact_frontier,standardized_payoff,-57153.66516600282,50158.885425748966,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-006,broad_stress_exact_frontier,standardized_payoff,-65752.11755052517,41560.43304122661,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-007,broad_stress_exact_frontier,standardized_payoff,-48335.4365039525,58977.11408779929,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-008,broad_stress_exact_frontier,standardized_payoff,-52189.66719773026,55122.883394021526,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-009,broad_stress_exact_frontier,standardized_payoff,-48427.65438168461,58884.89621006718,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-001,broad_stress_exact_frontier,standardized_payoff,-44031.80443571716,63280.74615603463,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-002,broad_stress_exact_frontier,standardized_payoff,-43757.78192930161,63554.76866245018,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-003,broad_stress_exact_frontier,standardized_payoff,-68539.0315914954,38773.51900025639,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-004,broad_stress_exact_frontier,standardized_payoff,-51228.80864560783,56083.74194614396,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-005,broad_stress_exact_frontier,standardized_payoff,-56967.81709837894,50344.73349337285,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-006,broad_stress_exact_frontier,standardized_payoff,-65808.54573847161,41504.004853280174,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-007,broad_stress_exact_frontier,standardized_payoff,-48762.901232529184,58549.6493592226,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-008,broad_stress_exact_frontier,standardized_payoff,-53511.51324669081,53801.03734506098,crosses_zero,3067,False
2016,7,w07_2012m07_m12,linear-009,broad_stress_exact_frontier,standardized_payoff,-48275.46643559764,59037.084156154146,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-001,broad_stress_exact_frontier,standardized_payoff,-87054.87164102722,20257.678950724578,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-002,broad_stress_exact_frontier,standardized_payoff,-102751.23184333675,4561.31874841504,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-003,broad_stress_exact_frontier,standardized_payoff,-91787.06109678332,15525.489494968468,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-004,broad_stress_exact_frontier,standardized_payoff,-113057.85102143812,-5745.300429686336,guardrail_lower,3067,False
2016,8,w08_2012m08_2013m01,linear-005,broad_stress_exact_frontier,standardized_payoff,-88698.14028487154,18614.410306880258,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-006,broad_stress_exact_frontier,standardized_payoff,-109135.94944439354,-1823.3988526417597,guardrail_lower,3067,False
2016,8,w08_2012m08_2013m01,linear-007,broad_stress_exact_frontier,standardized_payoff,-100576.78068785917,6735.769903892615,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-008,broad_stress_exact_frontier,standardized_payoff,-66705.3428703907,40607.20772136108,crosses_zero,3067,False
2016,8,w08_2012m08_2013m01,linear-009,broad_stress_exact_frontier,standardized_payoff,-87129.29010277471,20183.260488977066,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-001,broad_stress_exact_frontier,terminal_default,-0.054191666666665916,0.05414363861509114,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-002,broad_stress_exact_frontier,terminal_default,-0.0676068912839366,0.040728413997820456,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-003,broad_stress_exact_frontier,terminal_default,-0.06305035769515899,0.04528494758659807,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-004,broad_stress_exact_frontier,terminal_default,-0.04620626484294843,0.062129040438808625,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-005,broad_stress_exact_frontier,terminal_default,-0.057346138922873824,0.05098916635888323,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-006,broad_stress_exact_frontier,terminal_default,-0.05988801587505288,0.048447289406704175,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-007,broad_stress_exact_frontier,terminal_default,-0.04306214330616631,0.06527316197559074,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-008,broad_stress_exact_frontier,terminal_default,-0.05743089199666174,0.05090441328509532,crosses_zero,3067,False
2016,1,w01_2012m01_m06,linear-009,broad_stress_exact_frontier,terminal_default,-0.06600448070603593,0.04233082457572113,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-001,broad_stress_exact_frontier,terminal_default,-0.054191666666665916,0.05414363861509114,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-002,broad_stress_exact_frontier,terminal_default,-0.06755836531375448,0.04077693996800258,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-003,broad_stress_exact_frontier,terminal_default,-0.0630160384685361,0.04531926681322096,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-004,broad_stress_exact_frontier,terminal_default,-0.04627455316964374,0.062060752112113315,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-005,broad_stress_exact_frontier,terminal_default,-0.057323722373543884,0.05101158290821317,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-006,broad_stress_exact_frontier,terminal_default,-0.05992715604487847,0.048408149236878584,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-007,broad_stress_exact_frontier,terminal_default,-0.043290293114160994,0.06504501216759606,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-008,broad_stress_exact_frontier,terminal_default,-0.056783453809741424,0.05155185147201563,crosses_zero,3067,False
2016,2,w02_2012m02_m07,linear-009,broad_stress_exact_frontier,terminal_default,-0.06595413182564563,0.04238117345611142,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-001,broad_stress_exact_frontier,terminal_default,-0.054191666666665916,0.05414363861509114,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-002,broad_stress_exact_frontier,terminal_default,-0.06758690607368095,0.0407483992080761,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-003,broad_stress_exact_frontier,terminal_default,-0.06305583499006462,0.045279470291692436,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-004,broad_stress_exact_frontier,terminal_default,-0.046238890166309,0.062096415115448056,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-005,broad_stress_exact_frontier,terminal_default,-0.05772916356909463,0.05060614171266242,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-006,broad_stress_exact_frontier,terminal_default,-0.05989076136024918,0.04844454392150788,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-007,broad_stress_exact_frontier,terminal_default,-0.043190170633709,0.06514513464804805,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-008,broad_stress_exact_frontier,terminal_default,-0.05674470193928427,0.051590603342472785,crosses_zero,3067,False
2016,3,w03_2012m03_m08,linear-009,broad_stress_exact_frontier,terminal_default,-0.0659849772572057,0.042350328024551354,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-001,broad_stress_exact_frontier,terminal_default,-0.054191666666665916,0.05414363861509114,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-002,broad_stress_exact_frontier,terminal_default,-0.06763571406615282,0.040699591215604236,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-003,broad_stress_exact_frontier,terminal_default,-0.0630848417193069,0.04525046356245016,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-004,broad_stress_exact_frontier,terminal_default,-0.04609672390439401,0.062238581377363045,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-005,broad_stress_exact_frontier,terminal_default,-0.057801285540941605,0.05053401974081545,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-006,broad_stress_exact_frontier,terminal_default,-0.05984695183737415,0.0484883534443829,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-007,broad_stress_exact_frontier,terminal_default,-0.04279115834038638,0.06554414694137067,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-008,broad_stress_exact_frontier,terminal_default,-0.05666976590489997,0.051665539376857084,crosses_zero,3067,False
2016,4,w04_2012m04_m09,linear-009,broad_stress_exact_frontier,terminal_default,-0.06603559032091322,0.04229971496084384,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-001,broad_stress_exact_frontier,terminal_default,-0.054191666666665916,0.05414363861509114,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-002,broad_stress_exact_frontier,terminal_default,-0.06767677944229916,0.04065852583945789,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-003,broad_stress_exact_frontier,terminal_default,-0.06311100425117883,0.04522430103057823,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-004,broad_stress_exact_frontier,terminal_default,-0.04598796533028271,0.062347339951474345,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-005,broad_stress_exact_frontier,terminal_default,-0.05786137058714752,0.050473934694609535,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-006,broad_stress_exact_frontier,terminal_default,-0.060636347894218956,0.0476989573875381,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-007,broad_stress_exact_frontier,terminal_default,-0.04247989624601567,0.06585540903574139,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-008,broad_stress_exact_frontier,terminal_default,-0.056610859526520896,0.05172444575523616,crosses_zero,3067,False
2016,5,w05_2012m05_m10,linear-009,broad_stress_exact_frontier,terminal_default,-0.0660782319967177,0.04225707328503936,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-001,broad_stress_exact_frontier,terminal_default,-0.054191666666665916,0.05414363861509114,crosses_zero,3067,False
2016,6,w06_2012m06_m11,linear-002,broad_stress_exact_frontier,terminal_default,-0.06767604660574023,0.04065925867601683,crosses_zero,3067,False
