run_label,dataset_id,variant,window_months,role_recommendation,rows_total,default_rate,auc_roc,pr_auc,brier,coverage_90,coverage90_pass,min_group_coverage_90,width_90,coverage_alpha01,alpha01_pass,portfolio_status,robust_objective,price_of_robustness_abs,price_of_robustness_pct
home_credit_full,home_credit_default,canonical,,supplement,307511,0.0807288194568649,0.7520619425836951,0.2230199950608295,0.0684516100542153,0.9014264654873396,True,0.8994388182932336,0.2504784293937966,0.9922389871661464,True,,,,
prosper_full,prosper_final_status,canonical,,main,54807,0.3091758352035324,0.7074290432845566,0.4484817219126147,0.1781741704802637,0.9205159821682634,True,0.8850308641975309,0.858549572083799,0.9943090202029784,True,completed,143939.61221838504,25092.56128704615,0.1484484330211839
freddie_fm36_red,freddie_fm36_v2,red,36.0,sensitivity,1197431,0.0246853472141609,0.7047998404460994,0.0575720961155313,0.0237280406622907,0.9082773067081432,True,0.8401844532279314,0.0415698882843216,0.9853776779890624,False,completed,990317.6758330629,23641.45389096951,0.0233159830588082
freddie_fm36_green,freddie_fm36_v2,green,36.0,sensitivity,2383971,0.0047483799089837,0.7143282449429617,0.0122747793777575,0.0048940401658034,0.8874942306290841,False,0.8787338525538769,0.0075725761510611,0.9873205421994056,False,completed,1035323.9699910176,6277.701643785229,0.0060269696321937
freddie_fm12_both,freddie_fm36_v2,both,12.0,sensitivity,2849457,0.0059523621518064,0.7681863221355728,0.0222124268822717,0.0065800774151727,0.7578453348849258,False,0.0,0.0188414273204437,0.9774174647316434,False,completed,1287040.6418207984,9570.992353857262,0.0073815413201575
freddie_fm24_both,freddie_fm36_v2,both,24.0,sensitivity,2420190,0.0103363785487916,0.7800044357516288,0.0422297603093363,0.0116655888819794,0.9369215610110188,True,0.8736444790605715,0.0195696660988925,0.9889295157422392,False,completed,1118619.780863266,8985.721653965535,0.0079688522571999
freddie_fm36_both,freddie_fm36_v2,both,36.0,sensitivity,3581402,0.0114142450358825,0.7890898429830087,0.0496332913708696,0.012285448467355,0.9056827296391612,True,0.8571428571428571,0.0207387004344619,0.9871002504662412,False,completed,1042378.4068574588,11429.115930069587,0.0108455440703605
freddie_fm48_both,freddie_fm36_v2,both,48.0,main_best_freddie,3173355,0.0145435981792141,0.7838634726333499,0.0517822051269566,0.0128541034734516,0.974523173547136,True,0.5,0.0447935262941367,0.9907116706887202,True,completed,1060065.9648987832,17947.475405741716,0.0166486564403796
freddie_fm60_both,freddie_fm36_v2,both,60.0,sensitivity,3579151,0.0218331107013925,0.7270254323985861,0.0728705047312328,0.0256232956032094,0.959101839256819,True,0.5,0.0682240583551882,0.9822399292863524,False,completed,1033755.5253137936,22943.455865225056,0.0217123857161532
