learner,window_id,taxonomy_groups,conformal_group,alpha,fit_rows,fit_defaults,fit_nondefaults,fit_default_prevalence,finite_sample_rank,boundary_count,boundary_closed_form,phase_margin,frozen_fit_rows,frozen_finite_sample_rank,frozen_threshold,recomputed_threshold,threshold_gap,threshold_below_half,recomputed_residual_below_threshold,recomputed_residual_equal_threshold,recomputed_residual_above_threshold,frozen_residual_below_threshold,frozen_residual_equal_threshold,frozen_residual_above_threshold,recomputed_score_min,recomputed_score_max,frozen_score_min,frozen_score_max,fit_score_max_nondefault,fit_score_max_default,both_classes_nonempty,count_nondefault_score_below_half,count_default_score_above_half,exact_half_criterion_expected,exact_half_criterion_observed,exact_half_criterion_pass,max_score_below_half_condition,phase_margin_half_check_applicable,phase_margin_half_check_pass,no_interleaving_condition,expected_threshold_source_branch,threshold_source_branch,phase_margin_source_check_applicable,phase_margin_source_check_pass,boundary_identity_reconciles,rows_reconcile,rank_reconciles,threshold_reconciles,tie_counts_reconcile,score_extrema_reconcile,rank_bracket_reconciles,cell_reconciles
numeric_logistic_platt,w05_2012m05_m10,5,2,0.1,3987,412,3575,0.10333584148482568,3590,397,397,15,3987,3590,0.89330390881681,0.89330390881681,0.0,False,3589,1,397,3589,1,397,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.10796321030280487,0.10796321030280487,0.10787914322234286,True,3575,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w05_2012m05_m10,5,3,0.1,5907,801,5106,0.13560182833925852,5318,589,589,212,5907,5318,0.8633439810939889,0.8633439810939889,0.0,False,5317,1,589,5317,1,589,0.10799115489311259,0.14738901983575323,0.10799115489311259,0.14738901983575323,0.147384130448722,0.14738901983575323,True,5106,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w05_2012m05_m10,5,4,0.1,9155,1866,7289,0.20382304751501912,8241,914,914,952,9155,8241,0.8048975884461733,0.8048975884461733,0.0,False,8240,1,914,8240,1,914,0.1474080565028807,0.4387428023626731,0.1474080565028807,0.4387428023626731,0.4387428023626731,0.4247429781901941,True,7289,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w06_2012m06_m11,5,0,0.1,2160,103,2057,0.047685185185185185,1945,215,215,-112,2160,1945,0.05580733474546511,0.05580733474546511,0.0,True,1944,1,215,1944,1,215,0.002386024381188275,0.05685523183463916,0.002386024381188275,0.05685523183463916,0.05685523183463916,0.0567359899894031,True,2057,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w06_2012m06_m11,5,1,0.1,3184,231,2953,0.07255025125628141,2867,317,317,-86,3184,2867,0.08080020689162984,0.08080020689162984,0.0,True,2866,1,317,2866,1,317,0.05685617736375582,0.08137832716168882,0.05685617736375582,0.08137832716168882,0.08137832716168882,0.08137828143254328,True,2953,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w06_2012m06_m11,5,2,0.1,4335,443,3892,0.10219146482122261,3903,432,432,11,4335,3903,0.8928429613469422,0.8928429613469422,0.0,False,3902,1,432,3902,1,432,0.08138921066241453,0.10796321030280487,0.08138921066241453,0.10796321030280487,0.10796321030280487,0.10791129679223815,True,3892,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w06_2012m06_m11,5,3,0.1,6610,860,5750,0.13010590015128592,5950,660,660,200,6610,5950,0.8615126151660237,0.8615126151660237,0.0,False,5949,1,660,5949,1,660,0.10798422283246191,0.14739614419456076,0.10798422283246191,0.14739614419456076,0.14739614419456076,0.14738901983575323,True,5750,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w06_2012m06_m11,5,4,0.1,10396,2048,8348,0.19699884570988843,9358,1038,1038,1010,10396,9358,0.8023477375876491,0.8023477375876491,0.0,False,9357,1,1038,9357,1,1038,0.14741136884205044,0.43322525310526877,0.14741136884205044,0.43322525310526877,0.43322525310526877,0.4247429781901941,True,8348,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w07_2012m07_m12,5,0,0.1,2122,104,2018,0.049010367577756835,1911,211,211,-107,2122,1911,0.05571640945671315,0.05571640945671315,0.0,True,1910,1,211,1910,1,211,0.00026321481438389247,0.05685523183463916,0.00026321481438389247,0.05685523183463916,0.05685523183463916,0.0567359899894031,True,2018,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w07_2012m07_m12,5,1,0.1,3332,226,3106,0.06782713085234093,3000,332,332,-106,3332,3000,0.08071566222967558,0.08071566222967558,0.0,True,2999,1,332,2999,1,332,0.05685617736375582,0.08137828143254328,0.05685617736375582,0.08137828143254328,0.0813747543622041,0.08137828143254328,True,3106,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w07_2012m07_m12,5,2,0.1,4645,444,4201,0.09558665231431647,4182,463,463,-19,4645,4182,0.10786425204433306,0.10786425204433306,0.0,True,4181,1,463,4181,1,463,0.08138921066241453,0.10796429042514953,0.08138921066241453,0.10796429042514953,0.10796429042514953,0.10796300284433553,True,4201,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w07_2012m07_m12,5,3,0.1,7070,867,6203,0.12263083451202263,6364,706,706,161,7070,6364,0.8600412333216553,0.8600412333216553,0.0,False,6363,1,706,6363,1,706,0.10798422283246191,0.14739614419456076,0.10798422283246191,0.14739614419456076,0.14739614419456076,0.14738901983575323,True,6203,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w07_2012m07_m12,5,4,0.1,11242,2123,9119,0.1888454011741683,10119,1123,1123,1000,11242,10119,0.7990143068958951,0.7990143068958951,0.0,False,10118,1,1123,10118,1,1123,0.14741136884205044,0.9937191448732018,0.14741136884205044,0.9937191448732018,0.9937191448732018,0.6186608930455868,True,9117,1,False,False,True,False,False,True,False,condition_not_met,condition_not_met,False,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w08_2012m08_2013m01,5,0,0.1,2116,107,2009,0.05056710775047259,1906,210,210,-103,2116,1906,0.05573682003560672,0.05573682003560672,0.0,True,1905,1,210,1905,1,210,1.0309719899645506e-06,0.05685523183463916,1.0309719899645506e-06,0.05685523183463916,0.05685523183463916,0.0567359899894031,True,2009,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w08_2012m08_2013m01,5,1,0.1,3363,213,3150,0.06333630686886708,3028,335,335,-122,3363,3028,0.0806767179867205,0.0806767179867205,0.0,True,3027,1,335,3027,1,335,0.05685617736375582,0.08137933484803522,0.05685617736375582,0.08137933484803522,0.08137933484803522,0.08137828143254328,True,3150,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w08_2012m08_2013m01,5,2,0.1,4765,412,4353,0.08646379853095489,4290,475,475,-63,4765,4290,0.10763346594511687,0.10763346594511687,0.0,True,4289,1,475,4289,1,475,0.08139133754676385,0.10796429042514953,0.08139133754676385,0.10796429042514953,0.10796429042514953,0.10796300284433553,True,4353,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w08_2012m08_2013m01,5,3,0.1,7477,880,6597,0.11769426240470778,6731,746,746,134,7477,6731,0.8586477692753473,0.8586477692753473,0.0,False,6730,1,746,6730,1,746,0.10798422283246191,0.14739614419456076,0.10798422283246191,0.14739614419456076,0.14739614419456076,0.14737992018797674,True,6597,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
numeric_logistic_platt,w08_2012m08_2013m01,5,4,0.1,12408,2233,10175,0.1799645390070922,11169,1239,1239,994,12408,11169,0.7957866017565826,0.7957866017565826,0.0,False,11168,1,1239,11168,1,1239,0.147407414664236,0.9937191448732018,0.147407414664236,0.9937191448732018,0.9937191448732018,0.6186608930455868,True,10172,1,False,False,True,False,False,True,False,condition_not_met,condition_not_met,False,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w01_2012m01_m06,5,0,0.1,1873,79,1794,0.04217832354511479,1687,186,186,-107,1873,1687,0.048561732866420626,0.048561732866420626,0.0,True,1686,1,186,1686,1,186,0.006502056617634442,0.05012349696017911,0.006502056617634442,0.05012349696017911,0.05012349696017911,0.04998030565083221,True,1794,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w01_2012m01_m06,5,1,0.1,2364,210,2154,0.08883248730964467,2129,235,235,-25,2364,2129,0.07868431711640544,0.07868431711640544,0.0,True,2128,1,235,2128,1,235,0.05015850049144892,0.07888792960868712,0.05015850049144892,0.07888792960868712,0.0788834989768257,0.07888792960868712,True,2154,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w01_2012m01_m06,5,2,0.1,3070,351,2719,0.11433224755700326,2764,306,306,45,3070,2764,0.8922987973823122,0.8922987973823122,0.0,False,2763,1,306,2763,1,306,0.07889159208905103,0.1113143498301371,0.07889159208905103,0.1113143498301371,0.1113143498301371,0.1112307003418121,True,2719,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w01_2012m01_m06,5,3,0.1,3579,520,3059,0.1452919810002794,3222,357,357,163,3579,3222,0.8602366287204435,0.8602366287204435,0.0,False,3221,1,357,3221,1,357,0.11133801904797279,0.1526037547297303,0.11133801904797279,0.1526037547297303,0.1526037547297303,0.15254740359338337,True,3059,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w01_2012m01_m06,5,4,0.1,4062,884,3178,0.21762678483505662,3657,405,405,479,4062,3657,0.8098837326283999,0.8098837326283999,0.0,False,3656,1,405,3656,1,405,0.1526142115831254,0.5594877480873142,0.1526142115831254,0.5594877480873142,0.5582160919292852,0.5594877480873142,True,3177,2,False,False,True,False,False,True,False,condition_not_met,condition_not_met,False,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w02_2012m02_m07,5,0,0.1,1947,85,1862,0.04365690806368772,1754,193,193,-108,1947,1754,0.04857010913729741,0.04857010913729741,0.0,True,1753,1,193,1753,1,193,0.006502056617634442,0.05012349696017911,0.006502056617634442,0.05012349696017911,0.05012349696017911,0.04998030565083221,True,1862,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w02_2012m02_m07,5,1,0.1,2516,223,2293,0.08863275039745629,2266,250,250,-27,2516,2266,0.07860743849295981,0.07860743849295981,0.0,True,2265,1,250,2265,1,250,0.05015850049144892,0.07888792960868712,0.05015850049144892,0.07888792960868712,0.0788834989768257,0.07888792960868712,True,2293,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w02_2012m02_m07,5,2,0.1,3430,391,3039,0.11399416909620991,3088,342,342,49,3430,3088,0.8923204107454423,0.8923204107454423,0.0,False,3087,1,342,3087,1,342,0.07889159208905103,0.1113143498301371,0.07889159208905103,0.1113143498301371,0.1113143498301371,0.11121736534901329,True,3039,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w02_2012m02_m07,5,3,0.1,4117,633,3484,0.15375273257226135,3707,410,410,223,4117,3707,0.8614307278525446,0.8614307278525446,0.0,False,3706,1,410,3706,1,410,0.11133801904797279,0.15260114321288298,0.11133801904797279,0.15260114321288298,0.15260114321288298,0.15254740359338337,True,3484,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w02_2012m02_m07,5,4,0.1,4664,1016,3648,0.21783876500857632,4199,465,465,551,4664,4199,0.8093029473412743,0.8093029473412743,0.0,False,4198,1,465,4198,1,465,0.1526142115831254,0.5582160919292852,0.1526142115831254,0.5582160919292852,0.5582160919292852,0.5121544429406719,True,3647,1,False,False,True,False,False,True,False,condition_not_met,condition_not_met,False,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w03_2012m03_m08,5,0,0.1,2171,97,2074,0.04467987102717642,1955,216,216,-119,2171,1955,0.04865868938974838,0.04865868938974838,0.0,True,1954,1,216,1954,1,216,0.006502056617634442,0.05012349696017911,0.006502056617634442,0.05012349696017911,0.05012349696017911,0.04998030565083221,True,2074,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w03_2012m03_m08,5,1,0.1,2705,223,2482,0.08243992606284659,2436,269,269,-46,2705,2436,0.07843061123908944,0.07843061123908944,0.0,True,2435,1,269,2435,1,269,0.05015850049144892,0.07888792960868712,0.05015850049144892,0.07888792960868712,0.0788834989768257,0.07888792960868712,True,2482,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w03_2012m03_m08,5,2,0.1,3881,435,3446,0.11208451430043803,3494,387,387,48,3881,3494,0.8920058033644691,0.8920058033644691,0.0,False,3493,1,387,3493,1,387,0.07889159208905103,0.11132379513050646,0.07889159208905103,0.11132379513050646,0.11132379513050646,0.11121736534901329,True,3446,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w03_2012m03_m08,5,3,0.1,4787,737,4050,0.1539586379778567,4310,477,477,260,4787,4310,0.8611478437816212,0.8611478437816212,0.0,False,4309,1,477,4309,1,477,0.11133801904797279,0.15261362246093008,0.11133801904797279,0.15261362246093008,0.15261362246093008,0.15249565804225274,True,4050,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w03_2012m03_m08,5,4,0.1,5505,1197,4308,0.21743869209809263,4956,549,549,648,5505,4956,0.8103428263697585,0.8103428263697585,0.0,False,4955,1,549,4955,1,549,0.15261468500319003,0.5121544429406719,0.15261468500319003,0.5121544429406719,0.4765140904035618,0.5121544429406719,True,4308,1,False,False,True,False,False,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w04_2012m04_m09,5,0,0.1,2275,93,2182,0.04087912087912088,2049,226,226,-133,2275,2049,0.048496247267977896,0.048496247267977896,0.0,True,2048,1,226,2048,1,226,0.006502056617634442,0.050099862018617915,0.006502056617634442,0.050099862018617915,0.050099862018617915,0.04998030565083221,True,2182,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w04_2012m04_m09,5,1,0.1,2908,240,2668,0.08253094910591471,2619,289,289,-49,2908,2619,0.07842216833236267,0.07842216833236267,0.0,True,2618,1,289,2618,1,289,0.0501461462273111,0.07888792960868712,0.0501461462273111,0.07888792960868712,0.07886539810686087,0.07888792960868712,True,2668,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w04_2012m04_m09,5,2,0.1,4367,459,3908,0.10510648042134188,3932,435,435,24,4367,3932,0.8900324876847417,0.8900324876847417,0.0,False,3931,1,435,3931,1,435,0.07889159208905103,0.11132379513050646,0.07889159208905103,0.11132379513050646,0.11132379513050646,0.11121736534901329,True,3908,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w04_2012m04_m09,5,3,0.1,5622,862,4760,0.15332621842760583,5061,561,561,301,5622,5061,0.8607956116401266,0.8607956116401266,0.0,False,5060,1,561,5060,1,561,0.11133801904797279,0.15261362246093008,0.11133801904797279,0.15261362246093008,0.15261362246093008,0.15249565804225274,True,4760,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w04_2012m04_m09,5,4,0.1,6595,1421,5174,0.21546626231993934,5937,658,658,763,6595,5937,0.8114834386744343,0.8114834386744343,0.0,False,5936,1,658,5936,1,658,0.15263229425689268,0.5121544429406719,0.15263229425689268,0.5121544429406719,0.4765140904035618,0.5121544429406719,True,5174,1,False,False,True,False,False,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w05_2012m05_m10,5,0,0.1,2365,108,2257,0.04566596194503171,2130,235,235,-127,2365,2130,0.048545037278214534,0.048545037278214534,0.0,True,2129,1,235,2129,1,235,0.006502056617634442,0.050034622494658273,0.006502056617634442,0.050034622494658273,0.050034622494658273,0.04998030565083221,True,2257,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w05_2012m05_m10,5,1,0.1,3134,251,2883,0.08008934269304403,2822,312,312,-61,3134,2822,0.07838347887434441,0.07838347887434441,0.0,True,2821,1,312,2821,1,312,0.0501461462273111,0.07888792960868712,0.0501461462273111,0.07888792960868712,0.07886539810686087,0.07888792960868712,True,2883,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w05_2012m05_m10,5,2,0.1,4888,498,4390,0.1018821603927987,4401,487,487,11,4888,4401,0.8892804189864737,0.8892804189864737,0.0,False,4400,1,487,4400,1,487,0.07889159208905103,0.11132379513050646,0.07889159208905103,0.11132379513050646,0.11132379513050646,0.11121736534901329,True,4390,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w05_2012m05_m10,5,3,0.1,6390,959,5431,0.15007824726134586,5752,638,638,321,6390,5752,0.8606682863399073,0.8606682863399073,0.0,False,5751,1,638,5751,1,638,0.11133801904797279,0.15261362246093008,0.11133801904797279,0.15261362246093008,0.15261362246093008,0.1525942839470675,True,5431,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w05_2012m05_m10,5,4,0.1,7493,1576,5917,0.21032964099826504,6745,748,748,828,7493,6745,0.8115173654626233,0.8115173654626233,0.0,False,6744,1,748,6744,1,748,0.15261590875163042,0.4993571858249175,0.15261590875163042,0.4993571858249175,0.4765140904035618,0.4993571858249175,True,5917,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w06_2012m06_m11,5,0,0.1,2376,112,2264,0.04713804713804714,2140,236,236,-124,2376,2140,0.04860078800893651,0.04860078800893651,0.0,True,2139,1,236,2139,1,236,0.006502056617634442,0.050076526698676335,0.006502056617634442,0.050076526698676335,0.050076526698676335,0.04998030565083221,True,2264,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w06_2012m06_m11,5,1,0.1,3316,258,3058,0.07780458383594692,2986,330,330,-72,3316,2986,0.0783690327579728,0.0783690327579728,0.0,True,2985,1,330,2985,1,330,0.0501461462273111,0.07888792960868712,0.0501461462273111,0.07888792960868712,0.07886539810686087,0.07888792960868712,True,3058,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w06_2012m06_m11,5,2,0.1,5356,545,4811,0.10175504107542943,4822,534,534,11,5356,4822,0.8892090679898458,0.8892090679898458,0.0,False,4821,1,534,4821,1,534,0.07889410909935433,0.11132379513050646,0.07889410909935433,0.11132379513050646,0.11132379513050646,0.11121736534901329,True,4811,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w06_2012m06_m11,5,3,0.1,7241,1063,6178,0.14680292777240714,6518,723,723,340,7241,6518,0.8602366287204435,0.8602366287204435,0.0,False,6517,1,723,6517,1,723,0.11133124368857567,0.15261362246093008,0.11133124368857567,0.15261362246093008,0.15261362246093008,0.1525942839470675,True,6178,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w06_2012m06_m11,5,4,0.1,8396,1707,6689,0.20331110052405907,7558,838,838,869,8396,7558,0.8103745792333379,0.8103745792333379,0.0,False,7557,1,838,7557,1,838,0.15261590875163042,0.4936432472364723,0.15261590875163042,0.4936432472364723,0.4765140904035618,0.4936432472364723,True,6689,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w07_2012m07_m12,5,0,0.1,2457,112,2345,0.045584045584045586,2213,244,244,-132,2457,2213,0.04860078800893651,0.04860078800893651,0.0,True,2212,1,244,2212,1,244,0.008314661461122395,0.05011768939707083,0.008314661461122395,0.05011768939707083,0.05011768939707083,0.04987647835703525,True,2345,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w07_2012m07_m12,5,1,0.1,3642,265,3377,0.0727622185612301,3279,363,363,-98,3642,3279,0.07827604264575501,0.07827604264575501,0.0,True,3278,1,363,3278,1,363,0.0501461462273111,0.07886539810686087,0.0501461462273111,0.07886539810686087,0.07886539810686087,0.07872710123279582,True,3377,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w07_2012m07_m12,5,2,0.1,5776,547,5229,0.09470221606648199,5200,576,576,-29,5776,5200,0.11114675924546469,0.11114675924546469,0.0,True,5199,1,576,5199,1,576,0.07889410909935433,0.11132379513050646,0.07889410909935433,0.11132379513050646,0.11132379513050646,0.11127626694041275,True,5229,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w07_2012m07_m12,5,3,0.1,7625,1083,6542,0.1420327868852459,6864,761,761,322,7625,6864,0.8598182534639773,0.8598182534639773,0.0,False,6863,1,761,6863,1,761,0.11133124368857567,0.15261362246093008,0.11133124368857567,0.15261362246093008,0.15261362246093008,0.1525942839470675,True,6542,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w07_2012m07_m12,5,4,0.1,8911,1757,7154,0.197172034564022,8021,890,890,867,8911,8021,0.8087374786830329,0.8087374786830329,0.0,False,8020,1,890,8020,1,890,0.15261590875163042,0.4936432472364723,0.15261590875163042,0.4936432472364723,0.47656516525236825,0.4936432472364723,True,7154,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w08_2012m08_2013m01,5,0,0.1,2498,109,2389,0.043634907926341074,2250,248,248,-139,2498,2250,0.04867535238075526,0.04867535238075526,0.0,True,2249,1,248,2249,1,248,0.008314661461122395,0.05011768939707083,0.008314661461122395,0.05011768939707083,0.05011768939707083,0.04987647835703525,True,2389,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w08_2012m08_2013m01,5,1,0.1,3844,272,3572,0.07075962539021852,3461,383,383,-111,3844,3461,0.07827477245991309,0.07827477245991309,0.0,True,3460,1,383,3460,1,383,0.0501461462273111,0.07887991579747564,0.0501461462273111,0.07887991579747564,0.07887991579747564,0.07872710123279582,True,3572,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w08_2012m08_2013m01,5,2,0.1,6042,540,5502,0.08937437934458789,5439,603,603,-63,6042,5439,0.11098132429321297,0.11098132429321297,0.0,True,5438,1,603,5438,1,603,0.07889410909935433,0.11132379513050646,0.07889410909935433,0.11132379513050646,0.11132379513050646,0.11127626694041275,True,5502,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w08_2012m08_2013m01,5,3,0.1,8094,1095,6999,0.13528539659006672,7286,808,808,287,8094,7286,0.8583320244890962,0.8583320244890962,0.0,False,7285,1,808,7285,1,808,0.11133124368857567,0.15261362246093008,0.11133124368857567,0.15261362246093008,0.15261362246093008,0.1525942839470675,True,6999,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
catboost_monotonic_platt,w08_2012m08_2013m01,5,4,0.1,9651,1829,7822,0.18951403999585537,8687,964,964,865,9651,8687,0.8053547613963974,0.8053547613963974,0.0,False,8686,1,964,8686,1,964,0.15261590875163042,0.49255770367974877,0.15261590875163042,0.49255770367974877,0.49255770367974877,0.4386744236046706,True,7822,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
woe_scorecard_platform_platt,w01_2012m01_m06,5,0,0.1,1821,86,1735,0.047226798462383306,1640,181,181,-95,1821,1640,0.051705770411614865,0.051705770411614865,0.0,True,1639,1,181,1639,1,181,0.016438805322008802,0.053068828735680404,0.016438805322008802,0.053068828735680404,0.053068828735680404,0.05297405574805276,True,1735,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
woe_scorecard_platform_platt,w01_2012m01_m06,5,1,0.1,2510,209,2301,0.08326693227091633,2260,250,250,-41,2510,2260,0.08262200352687521,0.08262200352687521,0.0,True,2259,1,250,2259,1,250,0.05307507640286665,0.08297008948782546,0.05307507640286665,0.08297008948782546,0.0829612986686268,0.08297008948782546,True,2301,0,True,True,True,True,True,True,True,nondefault_mirror,nondefault_mirror,True,True,True,True,True,True,True,True,True,True
woe_scorecard_platform_platt,w01_2012m01_m06,5,2,0.1,3065,365,2700,0.11908646003262642,2760,305,305,60,3065,2760,0.8928580899872146,0.8928580899872146,0.0,False,2759,1,305,2759,1,305,0.08299323943612967,0.11157092057908599,0.08299323943612967,0.11157092057908599,0.11157092057908599,0.11153406086946878,True,2700,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
woe_scorecard_platform_platt,w01_2012m01_m06,5,3,0.1,3565,533,3032,0.14950911640953718,3210,355,355,178,3565,3210,0.866169924727429,0.866169924727429,0.0,False,3209,1,355,3209,1,355,0.11159308166475626,0.14696203469924435,0.11159308166475626,0.14696203469924435,0.14696203469924435,0.14692005184582518,True,3032,0,False,False,True,True,True,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
woe_scorecard_platform_platt,w01_2012m01_m06,5,4,0.1,3987,851,3136,0.21344369199899674,3590,397,397,454,3987,3590,0.820632533454388,0.820632533454388,0.0,False,3589,1,397,3589,1,397,0.14701334996484425,0.5314634475659251,0.14701334996484425,0.5314634475659251,0.4437743779894779,0.5314634475659251,True,3136,1,False,False,True,False,False,True,True,default_mirror,default_mirror,True,True,True,True,True,True,True,True,True,True
